,hospital,latitude,longitude,City_x,City_y,City
746,"1650 W. Magnolia Suite 207,Fort Worth, TX 76104",32.729662,-97.345582,Fort Worth,Fort Worth,Fort Worth
747,"425 Alabama Ave,Fort Worth, TX 76104",32.740808,-97.3413,Fort Worth,Fort Worth,Fort Worth
748,"6317 Harris Pkwy,Fort Worth, TX 76132",32.657702,-97.418508,Fort Worth,Fort Worth,Fort Worth
749,"5900 Altamesa Blvd,Fort Worth, TX 76132",32.646302,-97.418552,Fort Worth,Fort Worth,Fort Worth
750,"3200 N Tarrant Pkwy,Fort Worth, TX 76177",32.896818,-97.312906,Fort Worth,Fort Worth,Fort Worth
751,"6100 Harris Pkwy,Fort Worth, TX 76132",32.657814,-97.420749,Fort Worth,Fort Worth,Fort Worth
752,"909 9th Ave,Fort Worth, TX 76104",32.734507,-97.345469,Fort Worth,Fort Worth,Fort Worth
753,"6701 Oakmont Blvd,Fort Worth, TX 76132",32.662046,-97.412805,Fort Worth,Fort Worth,Fort Worth
754,"701 5th Ave,Fort Worth, TX 76104",32.729442,-97.33181,Fort Worth,Fort Worth,Fort Worth
755,"2405 Via Villani,Fort Worth, TX 76109",32.717487,-97.378082,Fort Worth,Fort Worth,Fort Worth
756,"1650 W Rosedale St Ste 120,Fort Worth, TX 76104",32.733505,-97.345102,Fort Worth,Fort Worth,Fort Worth
757,"4405 River Oaks Blvd,Fort Worth, TX 76114",32.782703,-97.385785,Fort Worth,Fort Worth,Fort Worth
758,"5560 Mesa Springs Dr,Fort Worth, TX 76123",32.639988,-97.413364,Fort Worth,Fort Worth,Fort Worth
759,"900 8th Ave,Fort Worth, TX 76104",32.735173,-97.345342,Fort Worth,Fort Worth,Fort Worth
760,"5450 Clearfork Main St Ste 200,Fort Worth, TX 76109",32.707958,-97.401224,Fort Worth,Fort Worth,Fort Worth
761,"2755 Miller Ave,Fort Worth, TX 76105",32.718103,-97.26225,Fort Worth,Fort Worth,Fort Worth
762,"1108 S Henderson St,Fort Worth, TX 76104",32.732588,-97.338058,Fort Worth,Fort Worth,Fort Worth
763,"1263 W Rosedale St Ste 200,Fort Worth, TX 76104",32.732405,-97.338965,Fort Worth,Fort Worth,Fort Worth
764,"1401 W Pulaski St,Fort Worth, TX 76104",32.729442,-97.33181,Fort Worth,Fort Worth,Fort Worth
765,"1500 Cooper St,Fort Worth, TX 76104",32.736941,-97.341448,Fort Worth,Fort Worth,Fort Worth
766,"1500 Cooper St 4th Fl,Fort Worth, TX 76104",32.736941,-97.341448,Fort Worth,Fort Worth,Fort Worth
767,"1500 Cooper St 3rd Fl,Fort Worth, TX 76104",32.736941,-97.341448,Fort Worth,Fort Worth,Fort Worth
768,"1500 Cooper St Lowr LEVEL,Fort Worth, TX 76104",32.729442,-97.33181,Fort Worth,Fort Worth,Fort Worth
769,"321 S Henderson St,Fort Worth, TX 76104",32.741454,-97.337068,Fort Worth,Fort Worth,Fort Worth
770,"750 8th Ave Ste 200,Fort Worth, TX 76104",32.736803,-97.344072,Fort Worth,Fort Worth,Fort Worth
771,"2600 E Berry St,Fort Worth, TX 76105",32.712473,-97.288344,Fort Worth,Fort Worth,Fort Worth
772,"5708 Edwards Ranch Rd,Fort Worth, TX 76109",32.709461,-97.409204,Fort Worth,Fort Worth,Fort Worth
773,"6421 Mccart Ave,Fort Worth, TX 76133",32.729442,-97.33181,Fort Worth,Fort Worth,Fort Worth
774,"5517 S Hulen St,Fort Worth, TX 76132",32.669478,-97.399276,Fort Worth,Fort Worth,Fort Worth
775,"6210 John Ryan Dr Ste 101,Fort Worth, TX 76132",32.660418,-97.421801,Fort Worth,Fort Worth,Fort Worth
776,"6401 Harris Pkwy Ste 100,Fort Worth, TX 76132",32.656386,-97.418436,Fort Worth,Fort Worth,Fort Worth
777,"9840 N Beach St,Fort Worth, TX 76244",32.729442,-97.33181,Fort Worth,Fort Worth,Fort Worth
778,"900 W Magnolia Ave Ste 202,Fort Worth, TX 76104",32.730973,-97.333759,Fort Worth,Fort Worth,Fort Worth
779,"950 W Magnolia Ave,Fort Worth, TX 76104",32.73121,-97.33456,Fort Worth,Fort Worth,Fort Worth
780,"906 W Cannon St Apt 100,Fort Worth, TX 76104",32.859235,-97.366438,Fort Worth,Fort Worth,Fort Worth
781,"1101 6th Ave Ste 110,Fort Worth, TX 76104",32.732622,-97.340012,Fort Worth,Fort Worth,Fort Worth
782,"1325 Pennsylvania Ave Ste 325,Fort Worth, TX 76104",32.737789,-97.338976,Fort Worth,Fort Worth,Fort Worth
783,"3020 W 7th St Ste 210,Fort Worth, TX 76107",32.751708,-97.360625,Fort Worth,Fort Worth,Fort Worth
784,"5450 Clearfork Main St Ste 300,Fort Worth, TX 76109",32.707958,-97.401224,Fort Worth,Fort Worth,Fort Worth
785,"6006 Camp Bowie Blvd,Fort Worth, TX 76116",32.729803,-97.414309,Fort Worth,Fort Worth,Fort Worth
786,"6049 S Hulen St Ste 101,Fort Worth, TX 76132",32.661622,-97.40121,Fort Worth,Fort Worth,Fort Worth
787,"5701 Bryant Irvin Rd Ste 301,Fort Worth, TX 76132",32.665827,-97.4191,Fort Worth,Fort Worth,Fort Worth
788,"6464 John Ryan Dr Ste A,Fort Worth, TX 76132",32.654893,-97.420833,Fort Worth,Fort Worth,Fort Worth
789,"6420 Altamesa Blvd Ste 100,Fort Worth, TX 76132",32.646497,-97.429447,Fort Worth,Fort Worth,Fort Worth
790,"1251 Eastchase Pkwy,Fort Worth, TX 76120",32.761234,-97.166602,Fort Worth,Fort Worth,Fort Worth
791,"7260 Blue Mound Rd Ste 144,Fort Worth, TX 76131",32.872291,-97.341193,Fort Worth,Fort Worth,Fort Worth
792,"5320 N Tarrant Pkwy Ste 200,Fort Worth, TX 76244",32.729442,-97.33181,Fort Worth,Fort Worth,Fort Worth
793,"5320 N Tarrant Pkwy Ste 200A,Fort Worth, TX 76244",32.729442,-97.33181,Fort Worth,Fort Worth,Fort Worth
794,"4160 Heritage Trace Pkwy Ste 400,Fort Worth, TX 76244",32.914669,-97.296419,Fort Worth,Fort Worth,Fort Worth
795,"4545 Heritage Trace Pkwy Ste 1500,Fort Worth, TX 76244",32.915285,-97.286752,Fort Worth,Fort Worth,Fort Worth
796,"1106 Alston Ave Ste 201,Fort Worth, TX 76104",32.777986,-97.058991,Fort Worth,Fort Worth,Fort Worth
797,"800 5th Ave Ste 200,Fort Worth, TX 76104",32.736884,-97.338967,Fort Worth,Fort Worth,Fort Worth
798,"1300 W Terrell Ave,Fort Worth, TX 76104",32.736884,-97.338967,Fort Worth,Fort Worth,Fort Worth
799,"1307 8th Ave Ste 305,Fort Worth, TX 76104",32.768377,-97.064083,Fort Worth,Fort Worth,Fort Worth
800,"4100 Heritage Trace Pkwy Ste 116,Fort Worth, TX 76244",32.914669,-97.296419,Fort Worth,Fort Worth,Fort Worth
801,"10840 Texas Health Trl Ste 250,Fort Worth, TX 76244",32.729442,-97.33181,Fort Worth,Fort Worth,Fort Worth
802,"3101 N Tarrant Pkwy,Fort Worth, TX 76177",32.900089,-97.313819,Fort Worth,Fort Worth,Fort Worth
803,"2710 Western Center Blvd,Fort Worth, TX 76131",32.860737,-97.320851,Fort Worth,Fort Worth,Fort Worth
804,"1212 W Lancaster Ave,Fort Worth, TX 76102",32.748183,-97.33962,Fort Worth,Fort Worth,Fort Worth
805,"1719 8th Ave,Fort Worth, TX 76110",32.726054,-97.343168,Fort Worth,Fort Worth,Fort Worth
806,"1729 8th Ave,Fort Worth, TX 76110",32.726054,-97.343168,Fort Worth,Fort Worth,Fort Worth
807,"6620 Hawks Creek Ave,Westworth Village, TX 76114",32.761113,-97.4221,Fort Worth,Fort Worth,Fort Worth
808,"7120 Boulevard 26,Richland Hills, TX 76180",32.823248,-97.227881,Fort Worth,Fort Worth,Fort Worth
809,"5600 N Beach St,Haltom City, TX 76137",32.84781,-97.288422,Fort Worth,Fort Worth,Fort Worth
810,"3725 Holland Dr,North Richland Hills, TX 76180",32.862082,-97.213987,Fort Worth,Fort Worth,Fort Worth
811,"1000 N Cooper St,Arlington, TX 76011",32.750587,-97.114155,ArlingtonTX,ArlingtonTX,ArlingtonTX
812,"11801 South Fwy,Burleson, TX 76028",32.588048,-97.31225,Fort Worth,Fort Worth,Fort Worth
813,"750 Mid Cities Blvd Ste 100,Hurst, TX 76054",32.862917,-97.184524,Fort Worth,Fort Worth,Fort Worth
814,"3131 S Center St,Arlington, TX 76014",32.693839,-97.107349,ArlingtonTX,ArlingtonTX,ArlingtonTX
815,"900 W Arbrook Blvd,Arlington, TX 76015",32.680696,-97.12224,ArlingtonTX,ArlingtonTX,ArlingtonTX
816,"801 W Interstate 20,Arlington, TX 76017",32.680225,-97.117751,ArlingtonTX,ArlingtonTX,ArlingtonTX
817,"801 W Interstate 20 Ste 1,Arlington, TX 76017",32.680225,-97.117751,ArlingtonTX,ArlingtonTX,ArlingtonTX
818,"612 E Lamar Blvd Ste 600,Arlington, TX 76011",32.762222,-97.10361,ArlingtonTX,ArlingtonTX,ArlingtonTX
819,"3321 W Park Row Dr,Arlington, TX 76013",32.721959,-97.160394,ArlingtonTX,ArlingtonTX,ArlingtonTX
820,"4351 Booth Calloway Rd,North Richland Hills, TX 76180",32.827939,-97.212994,Fort Worth,Fort Worth,Fort Worth
821,"729 W Bedford Euless Rd Ste 100,Hurst, TX 76053",32.833483,-97.185029,Fort Worth,Fort Worth,Fort Worth
822,"1612 Hurst Town Center Dr,Hurst, TX 76054",32.843174,-97.188069,Fort Worth,Fort Worth,Fort Worth
823,"1406 W Randol Mill Rd,Arlington, TX 76012",32.749958,-97.12715,ArlingtonTX,ArlingtonTX,ArlingtonTX
824,"701 Highlander Blvd,Arlington, TX 76015",32.683598,-97.115693,ArlingtonTX,ArlingtonTX,ArlingtonTX
825,"811 W Interstate 20 Ste 114,Arlington, TX 76017",32.685678,-97.102867,ArlingtonTX,ArlingtonTX,ArlingtonTX
826,"811 Wright St,Arlington, TX 76012",32.748716,-97.116453,ArlingtonTX,ArlingtonTX,ArlingtonTX
827,"707 Highlander Blvd,Arlington, TX 76015",32.682912,-97.116798,ArlingtonTX,ArlingtonTX,ArlingtonTX
828,"1000 N Cooper St,Arlington, TX 76011",32.750587,-97.114155,ArlingtonTX,ArlingtonTX,ArlingtonTX
829,"3131 S Center St,Arlington, TX 76014",32.693839,-97.107349,ArlingtonTX,ArlingtonTX,ArlingtonTX
830,"612 E Lamar Blvd Ste 600,Arlington, TX 76011",32.762222,-97.10361,ArlingtonTX,ArlingtonTX,ArlingtonTX
831,"900 W Arbrook Blvd,Arlington, TX 76015",32.680696,-97.12224,ArlingtonTX,ArlingtonTX,ArlingtonTX
832,"801 W Interstate 20 Ste 1,Arlington, TX 76017",32.680225,-97.117751,ArlingtonTX,ArlingtonTX,ArlingtonTX
833,"801 W Interstate 20,Arlington, TX 76017",32.680225,-97.117751,ArlingtonTX,ArlingtonTX,ArlingtonTX
834,"1406 W Randol Mill Rd,Arlington, TX 76012",32.749958,-97.12715,ArlingtonTX,ArlingtonTX,ArlingtonTX
835,"3321 W Park Row Dr,Arlington, TX 76013",32.721959,-97.160394,ArlingtonTX,ArlingtonTX,ArlingtonTX
836,"701 Highlander Blvd,Arlington, TX 76015",32.683598,-97.115693,ArlingtonTX,ArlingtonTX,ArlingtonTX
837,"811 W Interstate 20 Ste 114,Arlington, TX 76017",32.685678,-97.102867,ArlingtonTX,ArlingtonTX,ArlingtonTX
838,"811 Wright St,Arlington, TX 76012",32.748716,-97.116453,ArlingtonTX,ArlingtonTX,ArlingtonTX
839,"707 Highlander Blvd,Arlington, TX 76015",32.682912,-97.116798,ArlingtonTX,ArlingtonTX,ArlingtonTX
840,"3200 Matlock Rd,Arlington, TX 76015",32.693607,-97.117684,ArlingtonTX,ArlingtonTX,ArlingtonTX
841,"2601 W Randol Mill Rd Ste 101,Arlington, TX 76012",32.756135,-97.144376,ArlingtonTX,ArlingtonTX,ArlingtonTX
842,"3301 Matlock Rd,Arlington, TX 76015",32.690167,-97.114058,ArlingtonTX,ArlingtonTX,ArlingtonTX
843,"902 W Randol Mill Rd Ste 200,Arlington, TX 76012",32.749141,-97.118151,ArlingtonTX,ArlingtonTX,ArlingtonTX
844,"1525 S Cooper St,Arlington, TX 76010",32.720276,-97.11377,ArlingtonTX,ArlingtonTX,ArlingtonTX
845,"800 W Randol Mill Rd,Arlington, TX 76012",32.748968,-97.115794,ArlingtonTX,ArlingtonTX,ArlingtonTX
846,"1017 W Randol Mill Rd,Arlington, TX 76012",32.750695,-97.121168,ArlingtonTX,ArlingtonTX,ArlingtonTX
847,"835 E Lamar Blvd # 166,Arlington, TX 76011",32.760756,-97.039381,ArlingtonTX,ArlingtonTX,ArlingtonTX
848,"3321 S. Cooper Street,Arlington, TX 76015",32.690681,-97.128424,ArlingtonTX,ArlingtonTX,ArlingtonTX
849,"400 W Arbrook Blvd Ste 200,Arlington, TX 76014",32.640355,-97.133735,ArlingtonTX,ArlingtonTX,ArlingtonTX
850,"4000 5 Points Boulevard Suite 133,Arlington, TX 76018",32.685678,-97.102867,ArlingtonTX,ArlingtonTX,ArlingtonTX
851,"1001 W Arbrook Blvd Ste 161B,Arlington, TX 76015",32.682704,-97.122264,ArlingtonTX,ArlingtonTX,ArlingtonTX
852,"811 W Interstate 20 Ste 218,Arlington, TX 76017",32.685678,-97.102867,ArlingtonTX,ArlingtonTX,ArlingtonTX
853,"811 W Interstate 20 # G-26,Arlington, TX 76017",32.685678,-97.102867,ArlingtonTX,ArlingtonTX,ArlingtonTX
854,"811 W Interstate 20 Ste 212,Arlington, TX 76017",32.685678,-97.102867,ArlingtonTX,ArlingtonTX,ArlingtonTX
855,"811 W Interstate 20 Unit G22,Arlington, TX 76017",32.685678,-97.102867,ArlingtonTX,ArlingtonTX,ArlingtonTX
856,"811 W Interstate 20 # G-40,Arlington, TX 76017",32.685678,-97.102867,ArlingtonTX,ArlingtonTX,ArlingtonTX
857,"811 W Interstate 20 Ste 224,Arlington, TX 76017",32.685678,-97.102867,ArlingtonTX,ArlingtonTX,ArlingtonTX
858,"4401 Park Springs Blvd Ste 100,Arlington, TX 76017",32.685678,-97.102867,ArlingtonTX,ArlingtonTX,ArlingtonTX
859,"1011 N Cooper St,Arlington, TX 76011",32.750873,-97.112707,ArlingtonTX,ArlingtonTX,ArlingtonTX
860,"3901 Arlington Highlands Blvd Ste 200,Arlington, TX 76018",32.680693,-97.1088,ArlingtonTX,ArlingtonTX,ArlingtonTX
861,"2709 Hospital Blvd,Grand Prairie, TX 75051",32.7331,-97.049117,ArlingtonTX,ArlingtonTX,ArlingtonTX
862,"651 S Great Southwest Pkwy,Grand Prairie, TX 75051",32.733527,-97.045548,ArlingtonTX,ArlingtonTX,ArlingtonTX
863,"2801 Osler Dr,Grand Prairie, TX 75051",32.710213,-97.146757,ArlingtonTX,ArlingtonTX,ArlingtonTX
864,"1251 Eastchase Pkwy,Fort Worth, TX 76120",32.761234,-97.166602,Fort Worth,Fort Worth,Fort Worth
865,"3901 Airport Freeway Suite 200,Bedford, TX 76021",32.838908,-97.104849,ArlingtonTX,ArlingtonTX,ArlingtonTX
866,"5917 Shelton St,Fort Worth, TX 76112",32.748234,-97.230999,Fort Worth,Fort Worth,Fort Worth
867,"1600 Hospital Pkwy,Bedford, TX 76022",32.835167,-97.123274,ArlingtonTX,ArlingtonTX,ArlingtonTX
868,"2304 Highway 121,Bedford, TX 76021",32.845409,-97.113296,ArlingtonTX,ArlingtonTX,ArlingtonTX
869,"504 N Carrier Pkwy,Grand Prairie, TX 75050",32.745968,-97.016447,ArlingtonTX,ArlingtonTX,ArlingtonTX
870,"729 W Bedford Euless Rd Ste 100,Hurst, TX 76053",32.833483,-97.185029,ArlingtonTX,ArlingtonTX,ArlingtonTX
871,"5204 S State Highway 360 Ste 400,Grand Prairie, TX 75052",32.647334,-97.06049,ArlingtonTX,ArlingtonTX,ArlingtonTX
872,"706 Woodlawn Ln,Grand Prairie, TX 75052",32.676959,-97.023474,ArlingtonTX,ArlingtonTX,ArlingtonTX
873,"1305 Airport Fwy Ste 320,Bedford, TX 76021",32.900089,-97.313819,ArlingtonTX,ArlingtonTX,ArlingtonTX
874,"3095 Kingswood Blvd Ste 250,Grand Prairie, TX 75052",32.660779,-97.061032,ArlingtonTX,ArlingtonTX,ArlingtonTX
875,"1604 Hospital Pkwy Ste 301,Bedford, TX 76022",32.834256,-97.123618,ArlingtonTX,ArlingtonTX,ArlingtonTX
876,"3950 S Carrier Pkwy Ste 110,Grand Prairie, TX 75052",32.676959,-97.023474,ArlingtonTX,ArlingtonTX,ArlingtonTX
877,"5203 Lake Ridge Pkwy,Grand Prairie, TX 75052",32.647319,-97.044575,ArlingtonTX,ArlingtonTX,ArlingtonTX
878,"1305 Airport Fwy Ste 301,Bedford, TX 76021",32.900089,-97.313819,ArlingtonTX,ArlingtonTX,ArlingtonTX
879,"911 E Harwood Rd,Euless, TX 76039",32.852104,-97.066931,ArlingtonTX,ArlingtonTX,ArlingtonTX
880,"824 Airport Fwy,Hurst, TX 76054",32.84,-97.188135,ArlingtonTX,ArlingtonTX,ArlingtonTX
881,"2740 N State Highway 360 Ste 100,Grand Prairie, TX 75050",32.676959,-97.023474,ArlingtonTX,ArlingtonTX,ArlingtonTX
882,"3166 S State Highway 161 Ste 170,Grand Prairie, TX 75052",32.676959,-97.023474,ArlingtonTX,ArlingtonTX,ArlingtonTX
883,"2755 Miller Ave,Fort Worth, TX 76105",32.718103,-97.26225,Fort Worth,Fort Worth,Fort Worth
884,"801 Matlock Rd,Mansfield, TX 76063",32.573842,-97.10133,ArlingtonTX,ArlingtonTX,ArlingtonTX
885,"701 Matlock Rd,Mansfield, TX 76063",32.573842,-97.10133,ArlingtonTX,ArlingtonTX,ArlingtonTX
886,"7120 Boulevard 26,Richland Hills, TX 76180",32.823248,-97.227881,ArlingtonTX,ArlingtonTX,ArlingtonTX
887,"750 Mid Cities Blvd Ste 110,Hurst, TX 76054",32.862917,-97.184524,ArlingtonTX,ArlingtonTX,ArlingtonTX
888,"6316 Precinct Line Rd # C,Hurst, TX 76054",32.822258,-97.181349,ArlingtonTX,ArlingtonTX,ArlingtonTX
889,"6316 Precinct Line Rd # A,Hurst, TX 76054",32.822258,-97.181349,ArlingtonTX,ArlingtonTX,ArlingtonTX
890,"731 Martin Rd,Hurst, TX 76054",32.864527,-97.184993,ArlingtonTX,ArlingtonTX,ArlingtonTX
891,"2600 E Berry St,Fort Worth, TX 76105",32.712473,-97.288344,Fort Worth,Fort Worth,Fort Worth
892,"1776 Highway 287 N Ste 220,Mansfield, TX 76063",32.59703,-97.144949,ArlingtonTX,ArlingtonTX,ArlingtonTX
893,"1710 Highway 287 N,Mansfield, TX 76063",32.590577,-97.140225,ArlingtonTX,ArlingtonTX,ArlingtonTX
894,"1016 Magnolia St,Mansfield, TX 76063",32.568557,-97.122188,ArlingtonTX,ArlingtonTX,ArlingtonTX
895,"4375 Booth Calloway Rd Ste 400,North Richland Hills, TX 76180",32.827939,-97.212994,ArlingtonTX,ArlingtonTX,ArlingtonTX
896,"3917 W Airport Fwy,Irving, TX 75062",32.89869,-96.97224,ArlingtonTX,ArlingtonTX,ArlingtonTX
897,"2005 W Park Dr Ste 300,Irving, TX 75061",32.89869,-96.97224,ArlingtonTX,ArlingtonTX,ArlingtonTX
898,"2021 N Macarthur Blvd Ste 115,Irving, TX 75061",32.89869,-96.97224,ArlingtonTX,ArlingtonTX,ArlingtonTX
899,"4070 N Belt Line Rd Ste 99,Irving, TX 75038",32.89869,-96.97224,ArlingtonTX,ArlingtonTX,ArlingtonTX
900,"407 North Cedar Ridge Drive 325,Duncanville, TX 75116",32.646283,-96.912772,ArlingtonTX,ArlingtonTX,ArlingtonTX
901,"Pob 381301,Duncanville, TX 75138",32.646283,-96.912772,ArlingtonTX,ArlingtonTX,ArlingtonTX
902,"900 W Magnolia Ave Ste 202,Fort Worth, TX 76104",32.730973,-97.333759,Fort Worth,Fort Worth,Fort Worth
903,"950 W Magnolia Ave,Fort Worth, TX 76104",32.73121,-97.33456,Fort Worth,Fort Worth,Fort Worth
904,"906 W Cannon St Apt 100,Fort Worth, TX 76104",32.859235,-97.366438,Fort Worth,Fort Worth,Fort Worth
905,"1776 Highway 287 N Ste 100,Mansfield, TX 76063",32.59703,-97.144949,ArlingtonTX,ArlingtonTX,ArlingtonTX
906,"2800 E Broad St Ste 100,Mansfield, TX 76063",32.568329,-97.094506,ArlingtonTX,ArlingtonTX,ArlingtonTX
907,"252 Matlock Rd Ste 330,Mansfield, TX 76063",32.5958,-97.109306,ArlingtonTX,ArlingtonTX,ArlingtonTX
908,"252 Matlock Rd Ste 248,Mansfield, TX 76063",32.5958,-97.109306,ArlingtonTX,ArlingtonTX,ArlingtonTX
909,"4351 Booth Calloway Rd Ste 201,North Richland Hills, TX 76180",32.827939,-97.212994,ArlingtonTX,ArlingtonTX,ArlingtonTX
910,"8355 Harwood Rd,North Richland Hills, TX 76180",32.844112,-97.206186,ArlingtonTX,ArlingtonTX,ArlingtonTX
911,"200 Bear Creek Dr,Euless, TX 76039",32.872963,-97.084957,ArlingtonTX,ArlingtonTX,ArlingtonTX
912,"3725 Holland Dr,North Richland Hills, TX 76180",32.862082,-97.213987,ArlingtonTX,ArlingtonTX,ArlingtonTX
913,"122 Grapevine Hwy,Hurst, TX 76054",32.870721,-97.168443,ArlingtonTX,ArlingtonTX,ArlingtonTX
914,"2001 N Macarthur Blvd,Irving, TX 75061",32.835133,-96.961073,ArlingtonTX,ArlingtonTX,ArlingtonTX
915,"2021 N Macarthur Blvd Ste 210,Irving, TX 75061",32.89869,-96.97224,ArlingtonTX,ArlingtonTX,ArlingtonTX
916,"2001 N Macarthur Blvd Bldg I,Irving, TX 75061",32.89869,-96.97224,ArlingtonTX,ArlingtonTX,ArlingtonTX
917,"1901 N Macarthur Blvd,Irving, TX 75061",32.83504,-96.960902,ArlingtonTX,ArlingtonTX,ArlingtonTX
918,"2001 N Macarthur Blvd Ste 425,Irving, TX 75061",32.89869,-96.97224,ArlingtonTX,ArlingtonTX,ArlingtonTX
919,"2001 N Macarthur Blvd Ste 460,Irving, TX 75061",32.89869,-96.97224,ArlingtonTX,ArlingtonTX,ArlingtonTX
920,"7121 Gregg Ct,North Richland Hills, TX 76182",32.879858,-97.190932,ArlingtonTX,ArlingtonTX,ArlingtonTX
921,"1110 Cottonwood Ln Ste 210,Irving, TX 75038",32.89869,-96.97224,ArlingtonTX,ArlingtonTX,ArlingtonTX
922,"1106 Alston Ave Ste 201,Fort Worth, TX 76104",32.777986,-97.058991,Fort Worth,Fort Worth,Fort Worth
923,"2800 E Broad St Ste 200,Mansfield, TX 76063",32.568329,-97.094506,ArlingtonTX,ArlingtonTX,ArlingtonTX
924,"2001 N Macarthur Blvd Ste 250,Irving, TX 75061",32.89869,-96.97224,ArlingtonTX,ArlingtonTX,ArlingtonTX
925,"7410 Boulevard 26 Ste U,Richland Hills, TX 76180",32.82044,-97.233667,ArlingtonTX,ArlingtonTX,ArlingtonTX
926,"6800 N Macarthur Blvd,Irving, TX 75039",32.902502,-96.95689,ArlingtonTX,ArlingtonTX,ArlingtonTX
927,"11801 South Fwy,Burleson, TX 76028",32.588048,-97.31225,ArlingtonTX,ArlingtonTX,ArlingtonTX
928,"1545 E Southlake Blvd,Southlake, TX 76092",32.940367,-97.145017,ArlingtonTX,ArlingtonTX,ArlingtonTX
929,"2000 Old Hickory Trl,Desoto, TX 75115",32.628803,-96.864725,ArlingtonTX,ArlingtonTX,ArlingtonTX
930,"815 8th Ave,Fort Worth, TX 76104",32.735797,-97.342397,Fort Worth,Fort Worth,Fort Worth
931,"9032 Harry Hines Blvd,Dallas, TX 75235",32.841192,-96.868419,Dallas,Dallas,Dallas
932,"1301 Pennsylvania Ave,Fort Worth, TX 76104",32.737789,-97.338976,Fort Worth,Fort Worth,Fort Worth
933,"2020 W State Highway 114 Ste 210,Grapevine, TX 76051",32.934274,-97.092929,,,
934,"1400 8th Ave,Fort Worth, TX 76104",32.729601,-97.346399,Fort Worth,Fort Worth,Fort Worth
935,"1800 Park Place Ave,Fort Worth, TX 76110",32.72707,-97.346856,Fort Worth,Fort Worth,Fort Worth
936,"800 Kirnwood Dr,Desoto, TX 75115",32.642324,-96.875159,,,
937,"1150 Varnum St NE,Washington, DC 20017",38.943287,-76.991229,Washington,Washington,Washington
938,"1310 Southern Ave SE 1st Fl,Washington, DC 20032",38.835827,-76.984911,Washington,Washington,Washington
939,"110 Irving St NW,Washington, DC 20010",38.92955,-77.016343,Washington,Washington,Washington
940,"900 23rd St NW,Washington, DC 20037",38.901097,-77.050887,Washington,Washington,Washington
941,"2041 Georgia Ave NW,Washington, DC 20060",38.91781,-77.020923,Washington,Washington,Washington
942,"3800 Reservoir Rd NW,Washington, DC 20007",38.912022,-77.075306,Washington,Washington,Washington
943,"111 Michigan Ave NW,Washington, DC 20010",38.927273,-77.014246,Washington,Washington,Washington
944,"102 Irving St NW,Washington, DC 20010",38.930655,-77.014418,Washington,Washington,Washington
945,"4601 Martin Luther King Jr Ave SW,Washington, DC 20032",38.824859,-77.013228,Washington,Washington,Washington
946,"1012 14th St. NW, Suite 1500,,Washington, DC 20005",38.903203,-77.032397,Washington,Washington,Washington
947,"2150 Pennsylvania Ave NW,Washington, DC 20037",38.901634,-77.048558,Washington,Washington,Washington
948,"2112 Georgia Ave NW,Washington, DC 20001",38.918201,-77.022453,Washington,Washington,Washington
949,"223 7th St NE,Washington, DC 20002",38.893075,-76.995829,Washington,Washington,Washington
950,"1100 Alabama Ave SE,Washington, DC 20032",38.848273,-76.988407,Washington,Washington,Washington
951,"5255 Loughboro Rd NW,Washington, DC 20016",38.936167,-77.108831,Washington,Washington,Washington
952,"6825 16th St NW,Washington, DC 20306",38.976907,-77.032644,Washington,Washington,Washington
953,"Washington 20001,Washington, DC 20001",42.879277,-78.874689,Washington,Washington,Washington
954,"2450 N St NW,Washington, DC 20037",38.90701,-77.052703,Washington,Washington,Washington
955,"700 2nd St NE,Washington, DC 20002",38.899434,-77.004019,Washington,Washington,Washington
956,"50 Irving St NW,Washington, DC 20422",38.928582,-77.010407,Washington,Washington,Washington
957,"2000 K St NW,Washington, DC 20006",38.902133,-77.045241,Washington,Washington,Washington
958,"801 9th St NW # 801-C,Washington, DC 20001",38.900313,-77.023616,Washington,Washington,Washington
959,"1400 16h St Nw  Washington Dc Suite 101,Washington, DC 20036",,,Washington,Washington,Washington
960,"3237 M St NW,Washington, DC 20007",38.905384,-77.064077,Washington,Washington,Washington
961,"601 S Carlin Springs Rd,Arlington, VA 22204",38.860204,-77.126829,ArlingtonVA,ArlingtonVA,ArlingtonVA
962,"1701 N George Mason Dr,Arlington, VA 22205",38.889602,-77.128169,ArlingtonVA,ArlingtonVA,ArlingtonVA
963,"3301 Wilson Blvd,Arlington, VA 22201",38.883899,-77.099494,ArlingtonVA,ArlingtonVA,ArlingtonVA
964,"4238 Wilson Blvd Ste 2140,Arlington, VA 22203",38.879631,-77.1109,ArlingtonVA,ArlingtonVA,ArlingtonVA
965,"4815 1st St N,Arlington, VA 22203",38.867794,-77.117246,ArlingtonVA,ArlingtonVA,ArlingtonVA
966,"2800 S Shirlington Rd Ste 405,Arlington, VA 22206",38.864458,-77.099638,ArlingtonVA,ArlingtonVA,ArlingtonVA
967,"4040 Fairfax Dr,Arlington, VA 22203",38.88216,-77.108862,ArlingtonVA,ArlingtonVA,ArlingtonVA
968,"900 23rd St NW,Washington, DC 20037",38.901097,-77.050887,Washington,Washington,Washington
969,"3800 Reservoir Rd NW,Washington, DC 20007",38.912022,-77.075306,Washington,Washington,Washington
