,Address,Housing Price,City,Longitude,Latitude,SQ Ft
4050,"2255 N Vermont St, Arlington, VA 22207",1255000,ArlingtonVA,38.900782,-77.11817,3060.0
4051,"1200 N Nash St, Apt 807, Arlington, VA 22209",240000,ArlingtonVA,38.88927,-77.07279,485.0
4052,"3800 Fairfax Dr, Apt 1502, Arlington, VA 22203",749900,ArlingtonVA,38.88197,-77.10522,1710.0
4053,"500 N Monroe St, Arlington, VA 22201",1150000,ArlingtonVA,38.877731,-77.101355,2392.0
4054,"738 N George Mason Dr, Arlington, VA 22203",1100000,ArlingtonVA,38.8773,-77.120616,3280.0
4055,"2129 19th St N, Apt 5, Arlington, VA 22201",270000,ArlingtonVA,38.895779,-77.085899,850.0
4056,"1881 N Nash St, Unit 1603, Arlington, VA 22209",1695000,ArlingtonVA,38.896916,-77.073194,1803.0
4057,"2811 Arlington Blvd, Apt 154, Arlington, VA 22201",345900,ArlingtonVA,38.874299,-77.088831,781.0
4058,"6258 15th Pl N, Arlington, VA 22205",760000,ArlingtonVA,38.88253,-77.15263,1400.0
4059,"2035 N Cameron St, Arlington, VA 22207",835000,ArlingtonVA,38.895264,-77.127096,1850.0
4060,"2407 N Rockingham St, Arlington, VA 22207",1449000,ArlingtonVA,38.892126,-77.155673,1900.0
4061,"2600 N Nottingham St, Arlington, VA 22207",1300000,ArlingtonVA,38.896594,-77.147431,2267.0
4062,"4141 N Henderson Rd, Apt 227, Arlington, VA 22203",400000,ArlingtonVA,38.875855,-77.109484,926.0
4063,"2728 N Edison St, Arlington, VA 22207",2129000,ArlingtonVA,38.902557,-77.13759,4067.0
4064,"1821 N Jackson St, Arlington, VA 22201",2349000,ArlingtonVA,38.892512,-77.099521,4353.0
4065,"5120 25th Pl N, Arlington, VA 22207",2099000,ArlingtonVA,38.899598,-77.13412,4226.0
4066,"3162 Key Blvd, Arlington, VA 22201",3295000,ArlingtonVA,38.889627,-77.09784,3367.0
4067,"734 Wakefield St N, Arlington, VA 22203",1699000,ArlingtonVA,38.878874,-77.115978,4398.0
4068,"4141 N Henderson Rd, Apt 328, Arlington, VA 22203",379000,ArlingtonVA,38.875855,-77.109484,934.0
4069,"900 N Taylor St, Apt 1607, Arlington, VA 22203",165000,ArlingtonVA,38.881067,-77.113296,727.0
4070,"5920 35th St N, Arlington, VA 22207",1100000,ArlingtonVA,38.905137,-77.152366,2016.0
4071,"900 N Taylor St, Apt 1925, Arlington, VA 22203",299900,ArlingtonVA,38.881067,-77.113296,1044.0
4072,"900 N Taylor St, Apt 1529, Arlington, VA 22203",165000,ArlingtonVA,38.881067,-77.113296,775.0
4073,"900 N Taylor St, Apt 2123, Arlington, VA 22203",299900,ArlingtonVA,38.881067,-77.113296,1107.0
4074,"1881 N Nash St, Unit 201, Arlington, VA 22209",1250000,ArlingtonVA,38.896916,-77.073194,1754.0
4075,"1021 N Garfield St, Apt B29, Arlington, VA 22201",490000,ArlingtonVA,38.885516,-77.093272,839.0
4076,"500 N Nelson St, Arlington, VA 22203",919500,ArlingtonVA,38.877498,-77.102245,1389.0
4077,"1600 Clarendon Blvd, Unit W312, Arlington, VA 22209",1249900,ArlingtonVA,38.893024,-77.076951,2038.0
4078,"6312 17th St N, Arlington, VA 22205",898000,ArlingtonVA,38.882269,-77.153702,1900.0
4079,"2806 1st Rd N, Arlington, VA 22201",2224000,ArlingtonVA,38.875565,-77.089038,4780.0
4080,"1401 N Oak St, Apt G1, Arlington, VA 22209",1590000,ArlingtonVA,38.89043,-77.07289,2558.0
4081,"7018 Williamsburg Blvd, Arlington, VA 22213",899000,ArlingtonVA,38.893633,-77.170166,2672.0
4082,"4401 Cherry Hill Rd, Apt 13, Arlington, VA 22207",250000,ArlingtonVA,38.898734,-77.116857,642.0
4083,"3409 Wilson Blvd, Unit 411, Arlington, VA 22201",699000,ArlingtonVA,38.883445,-77.100298,1150.0
4084,"1581 N Colonial Ter, Unit 201X, Arlington, VA 22209",429000,ArlingtonVA,38.898178,-77.074916,749.0
4085,"4600 26th St N, Arlington, VA 22207",2795000,ArlingtonVA,38.905106,-77.123498,6140.0
4086,"1311 N Ode St, Apt 614, Arlington, VA 22209",295000,ArlingtonVA,38.88975,-77.075313,641.0
4087,"2936 N Oxford St, Arlington, VA 22207",3099000,ArlingtonVA,38.914951,-77.111788,6654.0
4088,"1146 N Vernon St, Arlington, VA 22201",999900,ArlingtonVA,38.88461,-77.116547,2280.0
4089,"3830 9th St N, Ph 3E, Arlington, VA 22203",771000,ArlingtonVA,38.881,-77.10602,1348.0
4090,"3100 Arlington Blvd, Arlington, VA 22204",1299000,ArlingtonVA,38.872383,-77.092078,3574.0
4091,"1111 19th St N, Apt 2501, Arlington, VA 22209",2750000,ArlingtonVA,38.89718,-77.06969,2165.0
4092,"4220 23rd St N, Arlington, VA 22207",2075000,ArlingtonVA,38.900567,-77.113218,6700.0
4093,"2023 N Smythe St, Arlington, VA 22201",650000,ArlingtonVA,38.897828,-77.081709,850.0
4094,"1021 N Garfield St, Unit B38, Arlington, VA 22201",539000,ArlingtonVA,38.885691,-77.093594,978.0
4095,"4666 20th St N, Arlington, VA 22207",1174800,ArlingtonVA,38.89353,-77.12073,2750.0
4096,"2150 N Stafford St, Arlington, VA 22207",2399900,ArlingtonVA,38.898172,-77.112275,7256.0
4097,"3000 Spout Run Pkwy, Apt C407, Arlington, VA 22201",285000,ArlingtonVA,38.89613,-77.09451,759.0
4098,"1227 N Utah St, Arlington, VA 22201",2499000,ArlingtonVA,38.886532,-77.113917,2603.0
4099,"3409 Wilson Blvd, Unit 508, Arlington, VA 22201",709000,ArlingtonVA,38.883445,-77.100298,1130.0
4100,"1001 N Randolph St, Apt 401, Arlington, VA 22201",599900,ArlingtonVA,38.88299,-77.10929,1040.0
4101,"2400 Clarendon Blvd, Apt 113, Arlington, VA 22201",499000,ArlingtonVA,38.88939,-77.08775,832.0
4102,"1111 19th St N, Apt 1904, Arlington, VA 22209",485000,ArlingtonVA,38.897505,-77.070141,570.0
4103,"1142 N Vernon St, Arlington, VA 22201",975000,ArlingtonVA,38.884616,-77.116392,1940.0
4104,"3712 N Woodrow St, Arlington, VA 22207",2250000,ArlingtonVA,38.917062,-77.130743,5117.0
4105,"3512 3rd St N, Arlington, VA 22201",1539000,ArlingtonVA,38.875396,-77.099473,4994.0
4106,"1881 N Nash St, Unit 1701, Arlington, VA 22209",1500000,ArlingtonVA,38.896916,-77.073194,1754.0
4107,"1838 N Herndon St, Arlington, VA 22201",1400000,ArlingtonVA,38.893199,-77.098835,4407.0
4108,"3413 20th St N, Arlington, VA 22207",2399000,ArlingtonVA,38.894635,-77.10271,5627.0
4109,"1600 N Oak St, Apt 521, Arlington, VA 22209",699000,ArlingtonVA,38.8932,-77.07378,1320.0
4110,"2900 2nd St S, Arlington, VA 22204",1450000,ArlingtonVA,38.870576,-77.088488,3500.0
4111,"1300 N Meade St, Apt 22, Arlington, VA 22209",294900,ArlingtonVA,38.887794,-77.075035,710.0
4112,"820 N Pollard St, Apt 513, Arlington, VA 22203",700000,ArlingtonVA,38.88043,-77.10679,1127.0
4113,"1111 19th St N, Apt 1404, Arlington, VA 22209",524900,ArlingtonVA,38.89721757,-77.06970609,698.0
4114,"1021 N Garfield St, Apt 145, Arlington, VA 22201",429000,ArlingtonVA,38.885516,-77.093272,750.0
4115,"900 N Taylor St, Apt 2127, Arlington, VA 22203",324900,ArlingtonVA,38.88134,-77.11431,960.0
4116,"5424 21st St N, Arlington, VA 22205",750000,ArlingtonVA,38.891878,-77.134111,1186.0
4117,"4015 N Randolph St, Arlington, VA 22207",2350000,ArlingtonVA,38.927242,-77.120654,6900.0
4118,"900 N Taylor St, Apt 1504, Arlington, VA 22203",105000,ArlingtonVA,38.88116291,-77.11376283,696.0
4119,"900 N Taylor St, Apt 1629, Arlington, VA 22203",105000,ArlingtonVA,38.88111868,-77.1138111,775.0
4120,"1208 N Danville St, Arlington, VA 22201",1050000,ArlingtonVA,38.887079,-77.09076,1628.0
4121,"1881 N Nash St, Unit 705, Arlington, VA 22209",844900,ArlingtonVA,38.896916,-77.073194,1322.0
4122,"5818 11th St N, Arlington, VA 22205",1190000,ArlingtonVA,38.881121,-77.139356,3274.0
4123,"2318 N Upton St, Arlington, VA 22207",975000,ArlingtonVA,38.901697,-77.117613,2450.0
4124,"1005 N Madison St, Arlington, VA 22205",799000,ArlingtonVA,38.879271,-77.142826,1700.0
4125,"2030 N Adams St, Apt 506, Arlington, VA 22201",299975,ArlingtonVA,38.897757,-77.089862,962.0
4126,"4501 37th Pl N, Arlington, VA 22207",1399000,ArlingtonVA,38.918753,-77.128406,2949.0
4127,"2129 N Courthouse Rd, Arlington, VA 22201",2499550,ArlingtonVA,38.898928,-77.084598,4844.0
4128,"3206 N Kensington St, Arlington, VA 22207",2599000,ArlingtonVA,38.903453,-77.149124,6029.0
4129,"2392 N Quebec St, Arlington, VA 22207",999000,ArlingtonVA,38.903924,-77.106249,2978.0
4130,"2729 N Jefferson St, Arlington, VA 22207",2795000,ArlingtonVA,38.899966,-77.143875,5585.0
4131,"3835 9th St N, Apt 109E, Arlington, VA 22203",569900,ArlingtonVA,38.881592,-77.10586,882.0
4132,"2023 20th Rd N, Arlington, VA 22201",695000,ArlingtonVA,38.897657,-77.082929,850.0
4133,"1117 N Utah St, Arlington, VA 22201",935000,ArlingtonVA,38.884307,-77.113682,1788.0
4134,"1021 Arlington Blvd, Apt 1130, Arlington, VA 22209",249900,ArlingtonVA,38.8912,-77.06872,716.0
4135,"1881 N Nash St, Unit 1911, Arlington, VA 22209",3500000,ArlingtonVA,38.896916,-77.073194,3278.0
4136,"3830 30th Rd N, Arlington, VA 22207",3095777,ArlingtonVA,38.914428,-77.113277,7007.0
4137,"2222 N Vermont St, Arlington, VA 22207",2388000,ArlingtonVA,38.899492,-77.118216,5539.0
4138,"1200 N Nash St, Apt 548, Arlington, VA 22209",649900,ArlingtonVA,38.889279,-77.072797,1164.0
4139,"1011 Arlington Blvd, Apt 435, Arlington, VA 22209",130000,ArlingtonVA,38.891894,-77.068797,401.0
4140,"2932 S Columbus St, Apt A1, Arlington, VA 22206",439000,ArlingtonVA,38.838125,-77.102219,1422.0
4141,"3131 9th Rd N, Apt 11, Arlington, VA 22201",869900,ArlingtonVA,38.883783,-77.096373,1425.0
4142,"1200 N Nash St, Apt 555, Arlington, VA 22209",750000,ArlingtonVA,38.889279,-77.072797,1398.0
4143,"1000 N Randolph St, Apt 201, Arlington, VA 22201",735000,ArlingtonVA,38.882839,-77.109818,1354.0
4144,"1600 N Oak St, Apt 729, Arlington, VA 22209",549900,ArlingtonVA,38.893199,-77.073775,945.0
4145,"4141 N Henderson Rd, Apt 212, Arlington, VA 22203",379900,ArlingtonVA,38.875855,-77.109484,926.0
4146,"2001 15th St N, Apt 314, Arlington, VA 22201",440000,ArlingtonVA,38.891212,-77.08144,641.0
4147,"1600 Clarendon Blvd, Unit W206, Arlington, VA 22209",1170000,ArlingtonVA,38.89302,-77.07695,1642.0
4148,"6592 Williamsburg Blvd, Arlington, VA 22213",2449000,ArlingtonVA,38.897507,-77.161738,5927.0
4149,"3671 N Monroe St, Arlington, VA 22207",1850000,ArlingtonVA,38.923261,-77.114217,3400.0
4150,"1184 N Utah St, Arlington, VA 22201",838000,ArlingtonVA,38.885248,-77.114279,2189.0
4151,"1510 16th Ct N, Arlington, VA 22209",1599000,ArlingtonVA,38.893276,-77.074242,2345.0
4152,"3000 Spout Run Pkwy, Apt B207, Arlington, VA 22201",270000,ArlingtonVA,38.896221,-77.094568,759.0
4153,"2100 Lee Hwy, Unit 416, Arlington, VA 22201",572000,ArlingtonVA,38.895648,-77.08364,1259.0
4154,"2906 N Kensington St, Arlington, VA 22207",3589000,ArlingtonVA,38.901247,-77.146146,7866.0
4155,"2536 Fairfax Dr, Unit 2A, Arlington, VA 22201",449500,ArlingtonVA,38.887726,-77.088849,612.0
4156,"2420 N George Mason Dr, Arlington, VA 22207",950000,ArlingtonVA,38.898177,-77.134138,1680.0
4157,"2400 Clarendon Blvd N, Unit 605, Arlington, VA 22201",532500,ArlingtonVA,38.88939,-77.08775,910.0
4158,"1205 N Garfield St, Apt 504, Arlington, VA 22201",625000,ArlingtonVA,38.886901,-77.093444,1024.0
4159,"924 N Lebanon St, Arlington, VA 22205",1495000,ArlingtonVA,38.876096,-77.141524,3200.0
4160,"3000 Spout Run Pkwy, Apt B201, Arlington, VA 22201",375000,ArlingtonVA,38.896221,-77.094568,904.0
4161,"4800 23rd St N, Arlington, VA 22207",1225000,ArlingtonVA,38.898406,-77.125784,2418.0
4162,"1021 N Garfield St, Apt 437, Arlington, VA 22201",709900,ArlingtonVA,38.885516,-77.093272,1162.0
4163,"6332 22nd St N, Arlington, VA 22205",938000,ArlingtonVA,38.888513,-77.153791,2293.0
4164,"4515 Wilson Blvd, Arlington, VA 22203",1295000,ArlingtonVA,38.879633,-77.116218,2097.0
4165,"1930 N Woodrow St, Arlington, VA 22207",899000,ArlingtonVA,38.89492,-77.120795,2291.0
4166,"1016 N Kennebec St, Arlington, VA 22205",1199999,ArlingtonVA,38.880227,-77.1352,2684.0
4167,"2560 23rd Rd N, Arlington, VA 22207",1598000,ArlingtonVA,38.899387,-77.092302,4220.0
4168,"4423 7th St N, Arlington, VA 22203",880000,ArlingtonVA,38.878651,-77.114001,1689.0
4169,"5325 16th Rd N, Arlington, VA 22205",1325000,ArlingtonVA,38.888173,-77.130364,2906.0
4170,"1881 N Nash St, Unit 1601, Arlington, VA 22209",1390000,ArlingtonVA,38.896909,-77.073191,1754.0
4171,"1050 N Stuart St, Apt 611, Arlington, VA 22201",449000,ArlingtonVA,38.88352,-77.112424,623.0
4172,"905 Patrick Henry Dr, Arlington, VA 22205",1147000,ArlingtonVA,38.875306,-77.142261,2176.0
4173,"1530 Key Blvd, Apt 632, Arlington, VA 22209",445000,ArlingtonVA,38.895791,-77.076254,925.0
4174,"1718 N Wayne St, Arlington, VA 22201",2849900,ArlingtonVA,38.893761,-77.087554,5699.0
4175,"3000 Spout Run Pkwy, Apt D509, Arlington, VA 22201",265000,ArlingtonVA,38.896221,-77.094568,724.0
4176,"4419 Vacation Ln, Arlington, VA 22207",850000,ArlingtonVA,38.905059,-77.117516,1584.0
4177,"1021 Arlington Blvd, Apt 1035, Arlington, VA 22209",140000,ArlingtonVA,38.892943,-77.068847,383.0
4178,"2702 Langston Blvd, Apt 1A, Arlington, VA 22201",769900,ArlingtonVA,38.894544,-77.093827,1350.0
4179,"3580 N Powhatan St, Arlington, VA 22213",3249000,ArlingtonVA,38.902257,-77.159005,7275.0
4180,"1050 N Stuart St, Apt 805, Arlington, VA 22201",425000,ArlingtonVA,38.88352,-77.112424,744.0
4181,"1121 Arlington Blvd, Apt 928, Arlington, VA 22209",175000,ArlingtonVA,38.893617,-77.069808,514.0
4182,"2614 John Marshall Dr, Arlington, VA 22207",925000,ArlingtonVA,38.896644,-77.149008,1800.0
4183,"31 N Jackson St, Arlington, VA 22201",2900000,ArlingtonVA,38.873536,-77.095563,6325.0
4184,"1301 N Courthouse Rd, Apt 602, Arlington, VA 22201",400000,ArlingtonVA,38.888749,-77.083013,675.0
4185,"3000 Spout Run Pkwy, Apt A612, Arlington, VA 22201",350000,ArlingtonVA,38.896221,-77.094568,994.0
4186,"4326 Cherry Hill Rd, Arlington, VA 22207",779000,ArlingtonVA,38.896938,-77.11432,1512.0
4187,"4890 Old Dominion Dr, Arlington, VA 22207",1100000,ArlingtonVA,38.909661,-77.137628,2672.0
4188,"2561 N Vermont St, Arlington, VA 22207",3600000,ArlingtonVA,38.908017,-77.118776,9775.0
4189,"2220 Fairfax Dr N, Unit 105, Arlington, VA 22201",515000,ArlingtonVA,38.886242,-77.085234,896.0
4190,"3898 30th St N, Arlington, VA 22207",1900000,ArlingtonVA,38.913294,-77.111277,4742.0
4191,"3625 10th St N, Unit 803, Arlington, VA 22201",950000,ArlingtonVA,38.884194,-77.104198,1539.0
4192,"1881 N Nash St, Unit 907, Arlington, VA 22209",955000,ArlingtonVA,38.896916,-77.073194,1405.0
4193,"1881 N Nash St, Unit 1106, Arlington, VA 22209",989000,ArlingtonVA,38.896916,-77.073194,1404.0
4194,"1600 N Oak St, Apt 603, Arlington, VA 22209",445000,ArlingtonVA,38.892775,-77.073392,750.0
4195,"4225 N Henderson Rd, Apt 204, Arlington, VA 22203",375000,ArlingtonVA,38.875058,-77.109934,850.0
4196,"901 N Monroe St, Ph 7, Arlington, VA 22201",1150000,ArlingtonVA,38.883143,-77.102681,1720.0
4197,"2606 N Quincy St, Arlington, VA 22207",1397700,ArlingtonVA,38.906819,-77.103634,4076.0
4198,"2211 Military Rd, Arlington, VA 22207",2349995,ArlingtonVA,38.899416,-77.108902,5931.0
4199,"1413 N Lancaster St, Arlington, VA 22205",2249000,ArlingtonVA,38.882973,-77.142511,5544.0
4200,"3515 Washington Blvd, Apt 102, Arlington, VA 22201",419000,ArlingtonVA,38.88656,-77.104767,1100.0
4201,"2100 N George Mason Dr, Arlington, VA 22205",675000,ArlingtonVA,38.89366,-77.131581,1545.0
4202,"1314 N Greenbrier St, Arlington, VA 22205",850000,ArlingtonVA,38.885268,-77.129234,1310.0
4203,"726 N George Mason Dr, Arlington, VA 22203",950000,ArlingtonVA,38.876963,-77.120315,2991.0
4204,"4449 20th Rd N, Arlington, VA 22207",1995000,ArlingtonVA,38.896571,-77.116436,4947.0
4205,"2641 N Beechwood Pl, Arlington, VA 22207",1750000,ArlingtonVA,38.909426,-77.110506,4851.0
4206,"2030 N Adams St, Apt 1004, Arlington, VA 22201",259000,ArlingtonVA,38.897757,-77.089862,720.0
4207,"2200 N Westmoreland St, Unit 328, Arlington, VA 22213",649000,ArlingtonVA,38.886186,-77.162792,1349.0
4208,"4125 34th St N, Arlington, VA 22207",2495000,ArlingtonVA,38.915892,-77.121939,5948.0
4209,"5721 11th St N, Arlington, VA 22205",2250000,ArlingtonVA,38.881358,-77.13474,5184.0
4210,"1113 N Vernon St, Arlington, VA 22201",734000,ArlingtonVA,38.884064,-77.115648,1183.0
4211,"1301 N Courthouse Rd, Apt 1606, Arlington, VA 22201",639000,ArlingtonVA,38.888749,-77.083013,1143.0
4212,"1816 N Ode St, Arlington, VA 22209",950000,ArlingtonVA,38.89653,-77.076267,1771.0
4213,"5622 33rd St N, Arlington, VA 22207",2700000,ArlingtonVA,38.904076,-77.148151,6739.0
4214,"302 N Bryan St, Arlington, VA 22201",1098000,ArlingtonVA,38.87926,-77.087873,3260.0
4215,"5712 26th St N, Arlington, VA 22207",2100000,ArlingtonVA,38.896967,-77.144407,5107.0
4216,"1732 N Veitch St, Arlington, VA 22201",1885000,ArlingtonVA,38.894424,-77.086533,3503.0
4217,"1881 N Nash St, Unit 1109, Arlington, VA 22209",1175000,ArlingtonVA,38.89691,-77.07319,1642.0
4218,"4001 N Richmond St, Arlington, VA 22207",1895000,ArlingtonVA,38.926679,-77.121647,4681.0
4219,"435 George Mason Dr N, Arlington, VA 22203",1100000,ArlingtonVA,38.873068,-77.110307,2309.0
4220,"5832 Washington Blvd, Arlington, VA 22205",625000,ArlingtonVA,38.884426,-77.139975,850.0
4221,"4401 Lee Hwy, Unit 78, Arlington, VA 22207",250000,ArlingtonVA,38.898624,-77.116989,795.0
4222,"6708 31st St N, Arlington, VA 22213",2449000,ArlingtonVA,38.897625,-77.165017,6533.0
4223,"3800 Fairfax Dr, Apt 713, Arlington, VA 22203",650000,ArlingtonVA,38.882053,-77.105139,1500.0
4224,"5741 4th St N, Arlington, VA 22205",1699000,ArlingtonVA,38.870395,-77.129992,4068.0
4225,"2607 Franklin Rd, Arlington, VA 22201",2600000,ArlingtonVA,38.890999,-77.089555,4943.0
4226,"2001 15th St N, Apt 406, Arlington, VA 22201",829900,ArlingtonVA,38.891212,-77.08144,997.0
4227,"2400 Clarendon Blvd, Apt 205, Arlington, VA 22201",539900,ArlingtonVA,38.889438,-77.087941,896.0
4228,"651 N Tazewell St, Arlington, VA 22203",900000,ArlingtonVA,38.878515,-77.112637,2200.0
4229,"4620 26th St N, Arlington, VA 22207",3299900,ArlingtonVA,38.905099,-77.12502,6799.0
4230,"900 N Stafford St, Apt 2223, Arlington, VA 22203",595000,ArlingtonVA,38.881503,-77.110827,1200.0
4231,"4787 Williamsburg Blvd, Arlington, VA 22207",1650000,ArlingtonVA,38.91361,-77.138186,3100.0
4232,"3800 Fairfax Dr, Apt 711, Arlington, VA 22203",525000,ArlingtonVA,38.882053,-77.105139,1320.0
4233,"1827 N Underwood St, Arlington, VA 22205",1075000,ArlingtonVA,38.884349,-77.157798,3320.0
4234,"1020 N Stafford St, Apt 101, Arlington, VA 22201",525000,ArlingtonVA,38.883094,-77.111314,1009.0
4235,"1600 N Oak St, Apt 111, Arlington, VA 22209",405000,ArlingtonVA,38.8932,-77.07378,745.0
4236,"3000 Spout Run Pkwy, Apt A507, Arlington, VA 22201",270000,ArlingtonVA,38.896221,-77.094568,759.0
4237,"2204 N Tuckahoe St, Arlington, VA 22205",849900,ArlingtonVA,38.888546,-77.157539,2287.0
4238,"4912 17th St N, Arlington, VA 22207",1889000,ArlingtonVA,38.88966,-77.124753,4099.0
4239,"1594 N Colonial Ter, Arlington, VA 22209",1699000,ArlingtonVA,38.897721,-77.075852,3121.0
4240,"1029 N Stuart St, Apt 217, Arlington, VA 22201",480000,ArlingtonVA,38.883094,-77.111314,1005.0
4241,"31 N Trenton St, Arlington, VA 22203",1145999,ArlingtonVA,38.870229,-77.105454,2160.0
4242,"1833 N Columbus St, Arlington, VA 22207",1799900,ArlingtonVA,38.892042,-77.125052,5422.0
4243,"2101 N Scott St, Apt 92, Arlington, VA 22209",345000,ArlingtonVA,38.898594,-77.08106,679.0
4244,"2001 15th St N, Apt 218, Arlington, VA 22201",649900,ArlingtonVA,38.891212,-77.08144,919.0
4245,"4870 G Old Dominion Dr, Arlington, VA 22207",1895000,ArlingtonVA,38.909258,-77.135831,5600.0
4246,"3000 Spout Run Pkwy, Apt A211, Arlington, VA 22201",369000,ArlingtonVA,38.89613,-77.09451,994.0
4247,"900 N Taylor St, Apt 823, Arlington, VA 22203",215000,ArlingtonVA,38.881067,-77.113296,1048.0
4248,"2001 N Brandywine St, Arlington, VA 22207",949999,ArlingtonVA,38.894625,-77.121709,2736.0
4249,"5009 22nd St N, Arlington, VA 22207",719000,ArlingtonVA,38.895914,-77.129333,1248.0
4250,"2762 N Randolph St, Arlington, VA 22207",1742380,ArlingtonVA,38.91067,-77.105105,5106.0
4251,"3800 Fairfax Dr, Apt 1111, Arlington, VA 22203",525000,ArlingtonVA,38.882053,-77.105139,1320.0
4252,"1201 N Garfield St, Apt 907, Arlington, VA 22201",830000,ArlingtonVA,38.886901,-77.093444,1399.0
4253,"4616 20th St N, Arlington, VA 22207",1799000,ArlingtonVA,38.894684,-77.119418,4066.0
4254,"5933 16th St N, Arlington, VA 22205",1150000,ArlingtonVA,38.885583,-77.14386,1728.0
4255,"1807 Key Blvd, Unit 10522, Arlington, VA 22201",430000,ArlingtonVA,38.895119,-77.082608,874.0
4256,"1020 N Highland St, Unit 510, Arlington, VA 22201",629000,ArlingtonVA,38.885129,-77.095192,1020.0
4257,"879 N Madison St, Arlington, VA 22205",1149000,ArlingtonVA,38.874979,-77.14459,3347.0
4258,"3020 N Underwood St, Arlington, VA 22213",1675000,ArlingtonVA,38.897123,-77.165117,4773.0
4259,"1021 Arlington Blvd, Apt 1031, Arlington, VA 22209",330000,ArlingtonVA,38.892943,-77.068847,884.0
4260,"6038 22nd St N, Arlington, VA 22205",1200000,ArlingtonVA,38.889781,-77.146619,2368.0
4261,"2408 N Upshur St, Arlington, VA 22207",1485000,ArlingtonVA,38.905303,-77.118424,2560.0
4262,"900 N Taylor St, Apt 626, Arlington, VA 22203",185000,ArlingtonVA,38.881067,-77.113296,887.0
4263,"900 N Taylor St, Apt 506, Arlington, VA 22203",75000,ArlingtonVA,38.881067,-77.113296,769.0
4264,"5718 20th St N, Arlington, VA 22205",840000,ArlingtonVA,38.889473,-77.139993,1072.0
4265,"1021 Arlington Blvd, Apt 916, Arlington, VA 22209",159000,ArlingtonVA,38.892943,-77.068847,514.0
4266,"4110 31st St N, Arlington, VA 22207",2295000,ArlingtonVA,38.912824,-77.115374,5541.0
4267,"214 N Irving St, Arlington, VA 22201",1619000,ArlingtonVA,38.876068,-77.095251,2895.0
4268,"900 N Taylor St, Apt 1508, Arlington, VA 22203",115000,ArlingtonVA,38.881067,-77.113296,634.0
4269,"1600 N Oak St, Apt 527, Arlington, VA 22209",665000,ArlingtonVA,38.893199,-77.073775,1420.0
4270,"2757 N Nelson St, Arlington, VA 22207",3500000,ArlingtonVA,38.907001,-77.098229,5752.0
4271,"2005 N Brandywine St, Arlington, VA 22207",998900,ArlingtonVA,38.894736,-77.121818,2736.0
4272,"1102 S Highland St, Unit 3, Arlington, VA 22204",824900,ArlingtonVA,38.860829,-77.089103,1995.0
4273,"1761 S Hayes St, Unit 1, Arlington, VA 22202",725000,ArlingtonVA,38.859284,-77.058402,1568.0
4274,"1127 28th St S, Arlington, VA 22206",1595000,ArlingtonVA,38.846373,-77.066728,4000.0
4275,"989 S Buchanan St, Unit 210, Arlington, VA 22204",439000,ArlingtonVA,38.857075,-77.108585,746.0
4276,"2727 Lang St S, Arlington, VA 22206",1695000,ArlingtonVA,38.846723,-77.066928,4500.0
4277,"3600 S Glebe Rd, Unit 632W, Arlington, VA 22202",685000,ArlingtonVA,38.842371,-77.05168,1209.0
4278,"1101 S Arlington Ridge Rd, Apt 211, Arlington, VA 22202",594900,ArlingtonVA,38.86395,-77.06558,1575.0
4279,"2912 13th Rd S, Unit 12201, Arlington, VA 22204",269000,ArlingtonVA,38.858597,-77.086782,719.0
4280,"3836 8th St S, Arlington, VA 22204",1826780,ArlingtonVA,38.862458,-77.098507,4880.0
4281,"5101 12th St S, Arlington, VA 22204",525000,ArlingtonVA,38.85063,-77.112058,850.0
4282,"1038 26th St S, Arlington, VA 22202",2499900,ArlingtonVA,38.852408,-77.064982,6230.0
4283,"5054 22nd St S, Arlington, VA 22206",975000,ArlingtonVA,38.843199,-77.107358,1850.0
4284,"1101 S Arlington Ridge Rd, Apt 503, Arlington, VA 22202",579900,ArlingtonVA,38.86395,-77.06558,1591.0
4285,"4123 S Four Mile Run Dr, Unit A, Arlington, VA 22204",554900,ArlingtonVA,38.850183,-77.096696,1356.0
4286,"1309 S Monroe St, Arlington, VA 22204",1099900,ArlingtonVA,38.858157,-77.092433,2006.0
4287,"2825 24th Rd S, Arlington, VA 22206",860000,ArlingtonVA,38.848234,-77.083397,2563.0
4288,"918 26th Pl S, Arlington, VA 22202",948000,ArlingtonVA,38.850207,-77.061558,1282.0
4289,"1805 Crystal Dr, Unit 710S, Arlington, VA 22202",600000,ArlingtonVA,38.856575,-77.048823,993.0
4290,"5111 8th Rd S, Apt 14, Arlington, VA 22204",180000,ArlingtonVA,38.858678,-77.11587,773.0
4291,"1805 Crystal Dr, Unit 202S, Arlington, VA 22202",504900,ArlingtonVA,38.85657,-77.04882,919.0
4292,"1211 S Eads St, Apt 607, Arlington, VA 22202",319999,ArlingtonVA,38.862121,-77.052498,641.0
4293,"2800 S Ives St, Arlington, VA 22202",905000,ArlingtonVA,38.846126,-77.062127,1966.0
4294,"1200 S Arlington Ridge Rd, Apt 614, Arlington, VA 22202",227500,ArlingtonVA,38.862991,-77.066638,735.0
4295,"1200 S Arlington Ridge Rd, Apt 407, Arlington, VA 22202",337900,ArlingtonVA,38.862991,-77.066638,946.0
4296,"2814 S Wakefield St, Unit C, Arlington, VA 22206",380000,ArlingtonVA,38.84385,-77.09858,755.0
