,Address,Housing Price,City,Longitude,Latitude,SQ Ft,Housing Price/SQ Ft,Norm Price,dist_hospitals,dist_gym,dist_cemetary,dist_parks,dist_beaches,dist_shopping,dist_grocery,dist_resturant,dist_golf,dist_school
3561,"1316 W St NW, Apt 1, Washington, DC 20009",0.014056272187207007,Washington,38.91901,-77.03048,959.0,709.0719499478623,0.15220596221992155,16385.865565543536,16388.815753389765,16370.336637424229,16383.33583385795,16314.208203489114,16387.13473259888,16387.250113693615,16389.61551890073,12184.31240614989,16385.865565543536
3562,"1448 Fairmont St NW, Washington, DC 20009",0.04547617472331679,Washington,38.924188,-77.033719,3428.0,641.7736289381563,0.13436050150067633,16386.460867608104,16389.4110590926,16370.931797467614,16383.931129684748,16314.803307017482,16387.730024792712,16387.845405708613,16390.210823625162,12184.741053507518,16386.460867608104
3563,"723 Euclid St NW, Washington, DC 20001",0.02067096783961003,Washington,38.924391,-77.023433,3138.0,318.6739961759082,0.04868434021829173,16385.74861831836,16388.6988295822,16370.218778143624,16383.218846487005,16314.089982507341,16387.017721843822,16387.133101787647,16389.498588793504,12183.741432696892,16385.74861831836
3564,"920 I St NW, Apt 813, Washington, DC 20001",0.01602001609571387,Washington,38.90047,-77.02457,940.0,824.468085106383,0.1828054952577086,16384.13586780963,16387.086031893963,16368.607865883556,16381.606176855643,16312.479799956187,16385.40509930821,16385.52048157021,16387.8858037924,12183.33291961289,16384.13586780963
3565,"1236 18th St NE, Washington, DC 20002",0.03301140328351778,Washington,38.906647,-76.978296,6400.0,249.53,0.03034946277683439,16381.304317692857,16384.25458066984,16365.77246472381,16378.774457188712,16309.642872615987,16382.573280845614,16382.688658245717,16385.054325953042,12178.950059245806,16381.304317692857
3566,"1220 Girard St NW, Unit 1, Washington, DC 20009",0.014449020968908379,Washington,38.92547,-77.02869,1466.0,476.80763983628924,0.0906165561189746,16386.196347693054,16389.14655107451,16370.666814323264,16383.666589374938,16314.538140221151,16387.465472604246,16387.580852935505,16389.946312406824,12184.27801799499,16386.196347693054
3567,"3614 12th St NE, Unit 3, Washington, DC 20017",0.00750356882934727,Washington,38.934008,-76.991339,559.0,649.3738819320215,0.1363758566272743,16384.162475357298,16387.112765193982,16368.62957354143,16381.63256877412,16312.499565137827,16385.4313655308,16385.546741607668,16387.912503234482,12180.817754510485,16384.162475357298
3568,"1230 23rd St NW, Apt 620, Washington, DC 20037",0.009095234944663357,Washington,38.906294,-77.050518,716.0,614.5251396648044,0.12713503379671612,16386.381276900174,16389.331402985677,16370.854752716808,16383.851651058316,16314.727272760361,16387.65061137826,16387.76599550473,16390.131185089194,12185.99227092079,16386.381276900174
3569,"3 Washington Cir NW, Apt 604, Washington, DC 20037",0.009612009657428321,Washington,38.903244,-77.050602,1080.0,430.55555555555554,0.07835191502791361,16386.171371826957,16389.121492005703,16370.645077593857,16383.641756105711,16314.517689021013,16387.440722308478,16387.556106724656,16389.921275694433,12185.934265249693,16386.171371826957
3570,"442 R St NW, Unit B, Washington, DC 20001",0.03201936120291714,Washington,38.91236,-77.018429,2083.0,743.638982237158,0.1613720841624072,16384.543572295264,16387.49377035275,16369.014247211164,16382.013823107098,16312.885656209952,16385.81271165621,16385.928092249327,16388.29353311722,12182.991638299507,16384.543572295264
3571,"1301 Delaware Ave SW, Apt N610, Washington, DC 20024",0.003937823311269022,Washington,38.874189,-77.015446,590.0,322.8813559322034,0.049800003612804504,16381.631317855241,16384.581449642068,16366.10457443886,16379.10168225251,16309.977008845948,16382.900636902585,16383.016020749934,16385.381230214876,12181.8720027783,16381.631317855241
3572,"6605 Georgia Ave NW, Washington, DC 20012",0.05167747127649635,Washington,38.970174,-77.026901,2085.0,1199.0407673860911,0.2821307382628173,16389.23445785054,16392.18474866209,16373.701515217379,16386.704549586568,16317.571489140932,16390.503345356858,16390.618721385123,16392.98448643995,12185.075456179386,16389.23445785054
3573,"620 Orleans Pl NE, Washington, DC 20002",0.024805186212718246,Washington,38.905152,-76.997618,960.0,1250.0,0.295643571424929,16382.56329349368,16385.51351723195,16367.032969080587,16380.033500279098,16310.903982395968,16383.832363177411,16383.947742508206,16386.31327308537,12180.803669596831,16382.56329349368
3574,"3527 14th St NW, Unit 1, Washington, DC 20010",0.006594024663892423,Washington,38.93572,-77.03247,370.0,862.1594594594594,0.19280009735744277,16387.18887439637,16390.139089938144,16371.658866769121,16384.65909522798,16315.530004304754,16388.45796630807,16388.573346041405,16390.93884799823,12184.869721477498,16387.18887439637
