,Address,Housing Price,City,Longitude,Latitude,SQ Ft,Housing Price/SQ Ft,Norm Price,dist_hospitals,dist_gym,dist_cemetary,dist_parks,dist_beaches,dist_shopping,dist_grocery,dist_resturant,dist_golf,dist_school
504,"7322 Braeburn St, Anaheim, CA 92801",0.008283653350280555,Anaheim,33.854343,-117.97018,1605.0,545.171339563863,0.014898798244341213,21451.321855594368,21456.35941357691,21415.31910090626,21463.118333333874,21413.042150631016,21454.753737108902,21454.753737108902,21456.224126080717,19604.472444254894,21454.13470484131
505,"2614 W Meadowview Ln, Anaheim, CA 92804",0.005964230412201999,Anaheim,33.816275,-117.976092,1250.0,504.0,0.013609395673445409,21449.04855976365,21454.088233299448,21413.044832665153,21460.84285757022,21410.767796316413,21452.482115516228,21452.482115516228,21453.953035064435,19602.53608348803,21451.863717301465
506,"597 E Chartres St, Anaheim, CA 92805",0.009703708210328649,Anaheim,33.838783,-117.907958,2083.0,492.07873259721555,0.013236045838333937,21445.821824820505,21450.85714004963,21409.820103014164,21457.620617003082,21407.543244181536,21449.25193114224,21449.25193114224,21450.72175801372,19598.658172542004,21448.632227231177
507,"3050 W Ball Rd, Spc 31, Anaheim, CA 92804",0.0020827471280705392,Anaheim,33.815005,-117.997548,1488.0,147.8494623655914,0.002455485605996472,21450.47634848253,21455.517114198734,21414.47211923941,21462.26951947248,21412.195038423302,21453.910768684953,21453.910768684953,21455.38196202232,19604.12373181192,21453.292697666213
508,"314 N Philadelphia St, Anaheim, CA 92805",0.005670752407792059,Anaheim,33.838926,-117.911711,1008.0,594.2460317460317,0.016435717735810672,21446.097296496773,21451.132785310016,21410.09549474248,21457.895909633666,21407.81862883341,21449.52754020828,21449.52754020828,21450.9974105925,19598.958778169494,21448.90788828831
509,"3050 W Ball Rd, Spc 10, Anaheim, CA 92804",0.0015147251840513013,Anaheim,33.816831,-117.99723,1100.0,145.45454545454547,0.0023804816820314897,21450.582935130547,21455.623597712507,21414.578753259255,21462.37621241261,21412.301676637235,21454.017273712332,21454.017273712332,21455.488441184258,19604.213912894385,21453.39917178131
510,"1368 S Country Glen Way, Anaheim, CA 92808",0.007242279786245284,Anaheim,33.852901,-117.724861,1248.0,612.9807692307693,0.01702245158838324,21433.8787607691,21438.904586008495,21397.881416578337,21445.687336359297,21395.60494501218,21437.301356114815,21437.301356114815,21438.768803912888,19585.324647934864,21436.678810074634
511,"1121 N Anaheim Blvd, Anaheim, CA 92801",0.008037510507872218,Anaheim,33.848215,-117.919986,1376.0,617.0058139534884,0.01714850779807723,21447.339263347974,21452.37470315698,21411.33748395795,21459.137926392206,21409.060620022196,21450.769468323593,21450.769468323593,21452.239326359995,19600.18649251155,21450.149801645362
512,"134 S Magnolia Ave, Unit 12B, Anaheim, CA 92804",0.0044968403901523004,Anaheim,33.830898,-117.974811,1042.0,455.8541266794626,0.012101564898563037,21449.991757178923,21455.03066560884,21413.988381659383,21461.78684335736,21411.711376432497,21453.424707433882,21453.424707433882,21454.89543508977,19603.356761840034,21452.806079896534
513,"7589 E Vis, Del Sol, Anaheim, CA 92808",0.03303994307711901,Anaheim,33.854998,-117.759852,6500.0,536.9230769230769,0.014640479443760136,21436.499720823474,21441.527129923386,21400.50164492553,21448.30666377803,21398.225108652412,21439.923569743973,21439.923569743973,21441.391414580336,19588.174195043728,21439.3014979485
514,"953 S Salem St, Anaheim, CA 92802",0.007572679217016475,Anaheim,33.818493,-117.927794,1339.0,597.3861090365945,0.01653405856645046,21445.789702629678,21450.8269478368,21409.78709267995,21457.5865054737,21407.510155242362,21449.22133639232,21449.22133639232,21450.691647204003,19598.922306087505,21448.602210745405
515,"1540 W Ball Rd, Anaheim, CA 92802",0.010413735640352697,Anaheim,33.8168,-117.935378,2112.0,520.8333333333334,0.014136581417379694,21446.206308141263,21451.243999417253,21410.20349293632,21458.002650948954,21407.926537328396,21449.638294953398,21449.638294953398,21451.108717595424,19599.405090462013,21449.01930293795
516,"143 S Larkwood St, Anaheim, CA 92808",0.0074789555962533,Anaheim,33.867193,-117.740582,1028.0,768.4824902723735,0.021892449043257267,21436.00092691502,21441.026821488234,21400.003550371293,21447.80943006807,21397.727075934756,21439.423577212874,21439.423577212874,21440.891042294214,19587.44593268528,21438.801051809416
517,"823 S Anaheim Blvd, Unit 101, Anaheim, CA 92805",0.007374818239849773,Anaheim,33.825494,-117.910752,1583.0,492.1036007580543,0.013236824658524356,21445.079663343917,21450.115752300928,21409.077585523482,21456.877658389854,21406.800695187245,21448.510381987464,21448.510381987464,21449.9804029062,19598.03873006889,21447.89090994255
518,"1250 S Brookhurst St, Unit 2070, Anaheim, CA 92804",0.00406987722889784,Anaheim,33.815923,-117.957011,912.0,471.38157894736844,0.012587853105014127,21447.67418103659,21452.712954419574,21411.670867968554,21459.469407566496,21409.393868281342,21451.107024322017,21451.107024322017,21452.577718227476,19601.031034314503,21450.48835646002
519,"393 N Ironpike Cir, Unit 21, Anaheim, CA 92807",0.004970192010168332,Anaheim,33.845248,-117.83178,847.0,619.8347107438017,0.017237103088705817,21440.89359460935,21445.924934602255,21404.893704779166,21452.69648577612,21402.617008058838,21444.320554652957,21444.320554652957,21445.78938496775,19593.14696267813,21443.699660095936
520,"6117 E Baja Dr, Anaheim, CA 92807",0.012070466310408806,Anaheim,33.853959,-117.77762,2328.0,547.680412371134,0.014977377298667145,21437.681862830097,21442.71017724883,21401.6833689239,21449.487872649603,21399.406795681825,21441.106428272236,21441.106428272236,21442.574500065934,19589.48872217706,21440.484627580903
521,"110 S Strada Pl, Anaheim, CA 92807",0.028353762038960298,Anaheim,33.84509,-117.818244,5520.0,542.572463768116,0.014817406743166542,21439.925630457758,21444.956326738615,21403.926037542904,21451.72918533875,21401.64936709121,21443.352081020294,21443.352081020294,21444.82074996894,19592.085535488364,21442.730993686622
522,"495 S Paseo Bandera, Anaheim, CA 92807",0.013063444404813638,Anaheim,33.843769,-117.791427,2901.0,475.6594277835229,0.012721826625081048,21437.936752065507,21442.966221348735,21401.937725313976,21449.741572048897,21399.661104947576,21441.36223148934,21441.36223148934,21442.830592859296,19589.91929820466,21440.740776718965
523,"2109 W Juno Ave, Anaheim, CA 92804",0.013244378328048565,Anaheim,33.818992,-117.955024,2526.0,553.840063341251,0.01517028503207645,21447.750634316766,21452.789164526974,21411.747433050023,21459.546111509753,21409.470443259877,21451.183285149422,21451.183285149422,21452.653918076594,19601.069760382943,21450.56454441729
524,"212 E Charlotte Ave, Anaheim, CA 92805",0.00778190063306356,Anaheim,33.820749,-117.907185,1593.0,516.0075329566855,0.013985447170153468,21444.491914682363,21449.528060430202,21408.489810817504,21456.289851475663,21406.212918179022,21447.922678249397,21447.922678249397,21449.39271343677,19597.462881954023,21447.30322325608
525,"46 Pine Via, Anaheim, CA 92801",0.00092682247199139,Anaheim,33.864737,-117.912937,1040.0,94.13461538461539,0.0007732459090074432,21448.009277819296,21453.04358386908,21412.008020317724,21459.809109051366,21409.731202561736,21451.438585533815,21451.438585533815,21452.908159248087,19600.67896322957,21450.818579132334
526,"541 N Fairhaven St, Anaheim, CA 92801",0.006910933652234062,Anaheim,33.839113,-117.942737,1297.0,562.8373168851195,0.015452060703535242,21448.304366440654,21453.341337950944,21412.301882015643,21460.10145020229,21410.02495567672,21451.735783686887,21451.735783686887,21453.206025748204,19601.38133973773,21451.116575878554
527,"130 S Lakeview Ave, Anaheim, CA 92807",0.03397611897712192,Anaheim,33.848793,-117.812031,7593.0,472.6574476491505,0.01262781071634352,21439.748431412943,21444.778650549917,21403.749058541198,21451.55247798116,21401.472407553425,21443.17450435006,21443.17450435006,21444.643053661566,19591.836130855496,21442.553274092603
528,"3402 W Danbrook Ave, Anaheim, CA 92804",0.013253835893416487,Anaheim,33.827522,-118.008529,3150.0,444.44412698412697,0.01174422692761202,21452.137875540902,21457.178566684735,21416.13368030471,21463.931122619528,21413.85660249197,21455.572236787062,21455.572236787062,21457.04341134557,19605.764802914306,21454.95414331997
529,"3400 W Thornton Ave, Anaheim, CA 92804",0.0065511864210218785,Anaheim,33.812933,-118.008068,823.0,840.8262454434994,0.02415810823467645,21451.073998466985,21456.11536935242,21415.069491100738,21462.866545148674,21412.792385654182,21454.508897648746,21454.508897648746,21455.980242699552,19604.81101436884,21453.89100794392
530,"1879 N Cymbal Pl, Anaheim, CA 92807",0.008046030837032507,Anaheim,33.871376,-117.806772,1605.0,529.5327102803739,0.014409028200008818,21440.974345120943,21446.003224673423,21404.975589945545,21452.7797711725,21402.69899358276,21444.399357941315,21444.399357941315,21445.867571286195,19592.84999645588,21443.7777263311
531,"1583 E Lincoln Ave, Anaheim, CA 92805",0.00657958751822284,Anaheim,33.839779,-117.895967,1628.0,426.9041769041769,0.011194911385148536,21445.044447654444,21450.079138338122,21409.04301350245,21456.843883909445,21406.766180128936,21448.474059664684,21448.474059664684,21449.943729969284,19597.78920856225,21447.854168682137
532,"4721 E Copa De Oro Dr, Anaheim, CA 92807",0.05206867820176348,Anaheim,33.840424,-117.812403,10000.0,550.0,0.01505002206281038,21439.18270596325,21444.213345679244,21403.183139244975,21450.98631948381,21400.906471113976,21442.609111731097,21442.609111731097,21444.07776653185,19591.3379665936,21441.988007498043
533,"3113 W Vallejo Dr, Anaheim, CA 92804",0.008501395095487928,Anaheim,33.826035,-117.998792,2077.0,432.3543572460279,0.011365599942263075,21451.344054405836,21456.384349228232,21415.34004140923,21463.137710516527,21413.062979736456,21454.778101956756,21454.778101956756,21456.249177178328,19604.91446723228,21454.159889775223
534,"634 S Sonya Pl, Anaheim, CA 92802",0.009343960979116465,Anaheim,33.824189,-117.935859,1695.0,582.3008849557522,0.016061620046877736,21446.762762850754,21451.80012172932,21410.760100458298,21458.55944804572,21408.48315837418,21450.194486613826,21450.194486613826,21451.664825881264,19599.907527987176,21449.575394966916
535,"507 N Plantation Pl, Anaheim, CA 92806",0.008416191803885044,Anaheim,33.846079,-117.872496,2173.0,409.1118269673263,0.01063769119280412,21443.83062185987,21448.863880600256,21407.8298473803,21455.631534436274,21405.55307238275,21447.259100549738,21447.259100549738,21448.728411852513,19596.362328639923,21446.638780633977
