Address,Latitude,Longitude,City
4338 W Wabansia Ave Chicago IL 60639,41.912637,-87.735034,Chicago
5501 N Kedzie Ave Chicago IL 60625,41.981087,-87.70779,Chicago
3730 W Bryn Mawr Ave Chicago IL 60659,41.983453,-87.721337,Chicago
5252 W Palmer St Chicago IL 60639,41.920764,-87.758133,Chicago
2033 Smith Rd Chicago IL 60185,41.87897,-87.66063,Chicago
5900 N Nina Ave Chicago IL 60631,41.989243,-87.802658,Chicago
24 W Walton St Chicago IL 60610,41.900255,-87.62933,Chicago
1250 W Erie St Chicago IL 60642,41.89378,-87.658798,Chicago
7646 S Green St Chicago IL 60620,41.754796,-87.645997,Chicago
6940 S Merrill Ave Chicago IL 60649,41.768692,-87.573089,Chicago
10928 S Halsted St Chicago IL 60628,41.695089,-87.642808,Chicago
7500 N Harlem Ave Chicago IL 60631,42.017276,-87.806824,Chicago
6057 S Western Ave Chicago IL 60636,41.783211,-87.68316,Chicago
2401 W Congress Pkwy Chicago IL 60612,41.874681,-87.686503,Chicago
6634 W Raven St Chicago IL 60631,41.994141,-87.792504,Chicago
5424 N Oketo Ave Chicago IL 60656,41.978461,-87.812441,Chicago
1940 W 18th St Chicago IL 60608,41.857968,-87.675119,Chicago
730 N Pulaski Rd Chicago IL 60624,41.894155,-87.726654,Chicago
3000 S Lawndale Ave Chicago IL 60623,41.838231,-87.717708,Chicago
525 N Armour St Chicago IL 60642,41.891662,-87.6651,Chicago
6550 S Seeley Ave Chicago IL 60636,41.774456,-87.67542,Chicago
8247 S Christiana Ave Chicago IL 60652,41.742859,-87.705351,Chicago
12302 S State St Chicago IL 60628,41.67001,-87.623182,Chicago
5051 N Kenneth Ave Chicago IL 60630,41.972948,-87.738946,Chicago
7037 S Rhodes Ave Chicago IL 60637,41.766777,-87.611307,Chicago
6800 S Stewart Ave Chicago IL 60621,41.770868,-87.632743,Chicago
6938 S East End Ave Chicago IL 60649,41.768901,-87.5833,Chicago
5825 S Kostner Ave Chicago IL 60629,41.787025,-87.732417,Chicago
2421 W Division St Chicago IL 60622,41.902708,-87.687893,Chicago
3284 W 87Th St Chicago IL 60652,41.87897,-87.66063,Chicago
3100 W Belmont Ave Chicago IL 60618,41.939517,-87.705384,Chicago
3124 W 47Th St Chicago IL 60632,41.808407,-87.702539,Chicago
1034 N Wells St Chicago IL 60610,41.901675,-87.635139,Chicago
4946 S Paulina St Chicago IL 60609,41.80356,-87.667643,Chicago
3826 W 58th St Chicago IL 60629,41.788084,-87.719717,Chicago
1423 W Bryn Mawr Ave Chicago IL 60660,41.983044,-87.666127,Chicago
1616 S Avers Ave Chicago IL 60623,41.858415,-87.721891,Chicago
1241 W 19th St Chicago IL 60608,41.855674,-87.658164,Chicago
3200 S Calumet Ave Chicago IL 60616,41.835937,-87.618526,Chicago
3663 S Wabash Ave Chicago IL 60653,41.827755,-87.624444,Chicago
8522 S Lafayette Ave Chicago IL 60620,41.739019,-87.62659,Chicago
1930 S Archer Ave Chicago IL 60616,41.856348,-87.628228,Chicago
8522 S Lafayette Ave Chicago IL 60620,41.739019,-87.62659,Chicago
5510 N Christiana Ave Chicago IL 60625,41.981785,-87.712893,Chicago
244 E Pershing Rd Chicago IL 60653,41.824345,-87.619802,Chicago
145 S Campbell Ave Chicago IL 60612,41.879027,-87.688244,Chicago
1040 N Keeler Ave Chicago IL 60651,41.900296,-87.731818,Chicago
2301 W 21st Pl Chicago IL 60608,41.852784,-87.683516,Chicago
1420 W 17th St Chicago IL 60608,41.859019,-87.662428,Chicago
615 Kenwood Ave Chicago IL 60185,41.87897,-87.66063,Chicago
650 E 85th St Chicago IL 60619,41.740745,-87.607838,Chicago
2642 W 15th Pl Chicago IL 60608,41.860468,-87.692553,Chicago
5545 W Harrison St Chicago IL 60644,41.872509,-87.763409,Chicago
10538 S Langley Ave Chicago IL 60628,41.702447,-87.60666,Chicago
620 N Sawyer Ave Chicago IL 60624,41.892297,-87.708071,Chicago
5330 W Berteau Ave Chicago IL 60641,41.957383,-87.760975,Chicago
7511 S South Shore Dr Chicago IL 60649,41.87897,-87.66063,Chicago
1632 W Wrightwood Ave Chicago IL 60614,41.929098,-87.669193,Chicago
2231 N Central Ave Chicago IL 60639,41.921192,-87.765231,Chicago
2009 W Schiller St Chicago IL 60622,41.90688,-87.67778,Chicago
2148 N Long Ave Chicago IL 60639,41.919397,-87.761871,Chicago
6515 S Ashland Ave Chicago IL 60636,41.775193,-87.66368,Chicago
4650 N Menard Ave Chicago IL 60630,41.96561,-87.772666,Chicago
2230 W McLean Ave Chicago IL 60647,41.918778,-87.683773,Chicago
11311 S Forrestville Ave Chicago IL 60628,41.688683,-87.608826,Chicago
3545 W Fulton Blvd Chicago IL 60624,41.885896,-87.715389,Chicago
7316 S Hoyne Ave Chicago IL 60636,41.760644,-87.676807,Chicago
4332 N Paulina St Chicago IL 60613,41.961126,-87.671289,Chicago
5631 S Kimbark Ave Chicago IL 60637,41.792471,-87.594381,Chicago
834 E 50th St Chicago IL 60615,41.804284,-87.604736,Chicago
405 Ashland Ave Chicago  IL 60411,41.87897,-87.66063,Chicago
3650 W School St Chicago IL 60618,41.941591,-87.719291,Chicago
3425 N Major Ave Chicago IL 60634,41.942628,-87.768519,Chicago
1010 E 72nd St Chicago IL 60619,41.764563,-87.600302,Chicago
5009 S Laflin St Chicago IL 60609,41.802983,-87.661996,Chicago
6018 S Karlov Ave Chicago IL 60629,41.783177,-87.726551,Chicago
5700 W Berteau Ave Chicago IL 60634,41.957391,-87.770676,Chicago
10800 Lyman Ave Chicago IL 60415,41.87897,-87.66063,Chicago
5757 105th St Chicago  IL 60415,41.87897,-87.66063,Chicago
4225 S Lake Park Ave Chicago IL 60653,41.817181,-87.598359,Chicago
7345 N Washtenaw Ave Chicago IL 60645,42.015087,-87.696443,Chicago
1345 Sunnyside Ave Chicago IL 60411,41.87897,-87.66063,Chicago
3436 W Wilson Ave Chicago IL 60625,41.965013,-87.71517,Chicago
1424 N Cleaver St Chicago IL 60642,41.907791,-87.664682,Chicago
1628 W Washington Blvd Chicago IL 60612,41.87897,-87.66063,Chicago
7831 S Prairie Ave Chicago IL 60619,41.751905,-87.617628,Chicago
2410 S Leavitt St Chicago IL 60608,41.847946,-87.681235,Chicago
8716 S Wallace St Chicago IL 60620,41.735253,-87.639509,Chicago
2216 W Hirsch St Chicago IL 60622,41.907396,-87.682872,Chicago
160 W Wendell St Chicago IL 60610,41.901554,-87.63387,Chicago
5534 S Saint Louis Ave Chicago IL 60629,41.792472,-87.712321,Chicago
2850 W 24th Blvd Chicago IL 60623,41.848959,-87.697955,Chicago
6040 N Kilpatrick Ave Chicago IL 60646,41.991445,-87.746208,Chicago
5248 S Sawyer Ave Chicago IL 60632,41.797572,-87.705256,Chicago
1850 N Newland Ave Chicago IL 60707,41.913802,-87.79937,Chicago
4201 W Henderson St Chicago IL 60641,41.941448,-87.732948,Chicago
9755 S Greenwood Ave Chicago IL 60628,41.717115,-87.596585,Chicago
3120 S Kostner Ave Chicago IL 60623,41.835159,-87.735561,Chicago
2727 N Long Ave Chicago IL 60639,41.930199,-87.760696,Chicago
3601 N Milwaukee Ave Chicago IL 60641,41.9475,-87.7355,Chicago
5900 N Glenwood Ave Chicago IL 60660,41.989007,-87.666676,Chicago
255 Pleasant Dr Chicago  IL 60411,41.87897,-87.66063,Chicago
4600 S Hermitage Ave Chicago IL 60609,41.809897,-87.669006,Chicago
533 W 27th St Chicago IL 60616,41.844202,-87.64111,Chicago
1000 W 52nd St Chicago IL 60609,41.799886,-87.650388,Chicago
245 W 57th St Chicago IL 60621,41.790629,-87.632256,Chicago
4250 S Rockwell St Chicago IL 60632,41.816155,-87.690168,Chicago
2611 W 48th St Chicago IL 60632,41.87897,-87.66063,Chicago
1330 E 50th St Chicago IL 60615,41.804901,-87.594216,Chicago
11140 S Bishop St Chicago IL 60643,41.87897,-87.66063,Chicago
8147 S Vincennes Ave Chicago IL 60620,41.744752,-87.634775,Chicago
1321 S Paulina St Chicago IL 60608,41.864396,-87.668158,Chicago
111 S Throop St Chicago IL 60607,41.87897,-87.66063,Chicago
640 W Scott St Chicago IL 60610,41.905284,-87.644784,Chicago
744 E 103rd St Chicago IL 60628,41.707899,-87.60505,Chicago
4310 N Melvina Ave Chicago IL 60634,41.959243,-87.782614,Chicago
1059 W 13th St Chicago IL 60608,41.87897,-87.66063,Chicago
6206 N Hamlin Ave Chicago IL 60659,41.994274,-87.724358,Chicago
5400 S St Louis Ave Chicago IL 60632,41.795458,-87.711514,Chicago
4120 W 57th St Chicago IL 60629,41.789671,-87.726294,Chicago
1212 S Plymouth Ct Chicago IL 60605,41.866719,-87.629007,Chicago
1415 E 70th St Chicago IL 60637,41.767363,-87.589939,Chicago
1955 E 75th St Chicago IL 60649,41.75794,-87.576677,Chicago
3930 E 105th St Chicago IL 60617,41.705168,-87.528013,Chicago
7342 S Hoyne Ave Chicago IL 60636,41.759687,-87.676271,Chicago
1125 Division St Chicago IL 60411,41.87897,-87.66063,Chicago
1125 Division St Chicago  IL 60411,41.87897,-87.66063,Chicago
1125 Division St Chicago IL 60411,41.87897,-87.66063,Chicago
1125 Division St Chicago  IL 60411,41.87897,-87.66063,Chicago
214 N Lavergne Ave Chicago IL 60644,41.885021,-87.75075,Chicago
2400 S Marshall Blvd Chicago IL 60623,41.847626,-87.699811,Chicago
2400 S Marshall Blvd Chicago IL 60623,41.847626,-87.699811,Chicago
7424 S Morgan St Chicago IL 60621,41.758998,-87.649378,Chicago
3411 MIller Avenue Chicago IL 60411,41.87897,-87.66063,Chicago
3030 N Mobile Ave Chicago IL 60634,41.935595,-87.784334,Chicago
1522 W Fillmore St Chicago IL 60607,41.868707,-87.664856,Chicago
8010 S Kostner Ave Chicago IL 60652,41.747147,-87.732332,Chicago
7507 W Birchwood Ave Chicago IL 60631,42.016694,-87.814646,Chicago
6239 N Leavitt St Chicago IL 60659,41.995242,-87.68433,Chicago
3444 W Wabansia Ave Chicago IL 60647,41.91251,-87.713133,Chicago
2022 W Washington Blvd Chicago IL 60612,41.883432,-87.677952,Chicago
8331 S Mackinaw Ave Chicago IL 60617,41.744023,-87.542652,Chicago
6631 N Bosworth Ave Chicago IL 60626,42.002803,-87.668929,Chicago
4320 W 5th Ave Chicago IL 60624,41.871042,-87.733694,Chicago
10015 S Leavitt St Chicago IL 60643,41.711281,-87.676542,Chicago
5900 N Winthrop Ave Chicago IL 60660,41.989406,-87.658604,Chicago
6530 W Bryn Mawr Ave Chicago IL 60631,41.984785,-87.7912,Chicago
1840 W Ohio St Chicago IL 60622,41.89259,-87.673952,Chicago
5450 S Talman Ave Chicago IL 60632,41.794297,-87.690417,Chicago
7350 S Evans Ave Chicago IL 60619,41.760659,-87.607173,Chicago
3330 W 71st St Chicago IL 60629,41.87897,-87.66063,Chicago
9912 S Avenue H Chicago IL 60617,41.715332,-87.533302,Chicago
2832 W 24th Blvd Chicago IL 60623,41.848969,-87.696477,Chicago
3625 S Hoyne Ave Chicago IL 60609,41.827649,-87.677163,Chicago
4136 S California Ave Chicago IL 60632,41.819248,-87.695242,Chicago
8914 S Buffalo Ave Chicago IL 60617,41.732995,-87.544826,Chicago
6024 W Warwick Ave Chicago IL 60634,41.948945,-87.777849,Chicago
4747 S Union Ave Chicago IL 60609,41.807513,-87.642095,Chicago
6543 S Champlain Ave Chicago IL 60637,41.775175,-87.608997,Chicago
223 N Keeler Ave Chicago IL 60624,41.883853,-87.730251,Chicago
5815 S Homan Ave Chicago IL 60629,41.787632,-87.707706,Chicago
331 George St Chicago IL 60185,41.87897,-87.66063,Chicago
750 Ingalton Ave Chicago IL 60185,41.87897,-87.66063,Chicago
9300 S Princeton Ave Chicago IL 60620,41.725713,-87.630478,Chicago
5134 S Lotus Ave Chicago IL 60638,41.799129,-87.759388,Chicago
2712 Miller Ave Chicago IL 60411,41.87897,-87.66063,Chicago
707 E 37th St Chicago IL 60653,41.827474,-87.608303,Chicago
1119 E 46th St Chicago IL 60653,41.811197,-87.598463,Chicago
6300 S University Ave Chicago IL 60637,41.78023,-87.597964,Chicago
900 W Wilson Ave Chicago IL 60640,41.966038,-87.652191,Chicago
521 E 35th St Chicago IL 60616,41.830745,-87.613547,Chicago
6201 S Stewart Ave Chicago IL 60621,41.782048,-87.634262,Chicago
425 S Wabash Ave Chicago IL 60605,41.876352,-87.625542,Chicago
9510 S Prospect Ave Chicago IL 60643,41.72074,-87.665897,Chicago
4355 N Linder Ave Chicago IL 60641,41.960356,-87.764362,Chicago
2554 W 113th St Chicago IL 60655,41.688601,-87.68569,Chicago
4950 N Avers Ave Chicago IL 60625,41.971446,-87.725084,Chicago
5039 N Kimball Ave Chicago IL 60625,41.972798,-87.712811,Chicago
9746 S Morgan St Chicago IL 60643,41.87897,-87.66063,Chicago
6650 S Ellis Ave Chicago IL 60637,41.773734,-87.601223,Chicago
2015 S Peoria St Chicago IL 60608,41.854949,-87.647888,Chicago
555 E 51st St Chicago IL 60615,41.801378,-87.611868,Chicago
2701 S Shields Ave Chicago IL 60616,41.843436,-87.635118,Chicago
646 N Lawndale Ave Chicago IL 60624,41.893233,-87.718969,Chicago
9239 S Jeffery Ave Chicago IL 60617,41.726846,-87.575054,Chicago
3611 E 114th St Chicago IL 60617,41.687752,-87.535934,Chicago
9130 S University Ave Chicago IL 60619,41.728333,-87.59667,Chicago
3535 E 114th St Chicago IL 60617,41.687158,-87.53818,Chicago
25 W 16th Pl Chicago IL 60411,41.87897,-87.66063,Chicago
4540 N Campbell Ave Chicago IL 60625,41.964302,-87.691961,Chicago
4055 W Arthington St Chicago IL 60624,41.869714,-87.726837,Chicago
1180 Marcella Ln Chicago IL 60185,41.87897,-87.66063,Chicago
936 N Ashland Ave Chicago IL 60622,41.898799,-87.668245,Chicago
249 E 37th St Chicago IL 60653,41.826695,-87.619603,Chicago
1340 W 71st St Chicago IL 60636,41.765316,-87.658367,Chicago
1425 N Tripp Ave Chicago IL 60651,41.906927,-87.732191,Chicago
6700 N Whipple St Chicago IL 60645,42.002797,-87.706234,Chicago
409 W 80th St Chicago IL 60620,41.748668,-87.635526,Chicago
3223 W Franklin Blvd Chicago IL 60624,41.88904,-87.70784,Chicago
11533 S Ada St Chicago IL 60643,41.684131,-87.655076,Chicago
1136 W 122nd St Chicago IL 60643,41.672708,-87.650619,Chicago
2815 S Komensky Ave Chicago IL 60623,41.840049,-87.725329,Chicago
1900 W 23rd St Chicago IL 60608,41.850625,-87.673906,Chicago
6950 N Hiawatha Ave Chicago IL 60646,42.007201,-87.778986,Chicago
4934 S Wabash Ave Chicago IL 60615,41.804767,-87.625331,Chicago
422 W 16th Pl Chicago IL 60411,41.87897,-87.66063,Chicago
6657 S Kimbark Ave Chicago IL 60637,41.773717,-87.594175,Chicago
4414 S Evans Ave Chicago IL 60653,41.814665,-87.608827,Chicago
3120 S Kostner Ave Chicago IL 60623,41.835159,-87.735561,Chicago
1839 N Richmond St Chicago IL 60647,41.91508,-87.70016,Chicago
9035 S Langley Ave Chicago IL 60619,41.730013,-87.606737,Chicago
4909 W Division St Chicago IL 60651,41.902016,-87.749196,Chicago
2920 S Wabash Ave Chicago IL 60616,41.841184,-87.625457,Chicago
2739 W Division St Chicago IL 60622,41.902635,-87.695939,Chicago
3121 N Pulaski Rd Chicago IL 60641,41.937694,-87.726791,Chicago
1116 N Kedzie Ave Fl 4 Chicago IL 60651,41.901754,-87.707195,Chicago
5352 W Chicago Ave Chicago IL 60651,41.895174,-87.760323,Chicago
1231 S Pulaski Rd Chicago IL 60623,41.865228,-87.724764,Chicago
7836 S Union Ave Chicago IL 60620,41.751473,-87.64198,Chicago
17 N State St Chicago IL 60602,41.882627,-87.627282,Chicago
1814 S Union Ave Chicago IL 60616,41.857019,-87.645109,Chicago
2001 S California Ave Chicago IL 60608,41.854691,-87.695254,Chicago
10001 S Woodlawn Ave Chicago IL 60628,41.709968,-87.588922,Chicago
6620 S Dr Martin L King Jr Dr Chicago IL 60637,41.87897,-87.66063,Chicago
4651 W Madison St Chicago IL 60644,41.880144,-87.742313,Chicago
8164 S South Chicago Ave Chicago IL 60617,41.746001,-87.578599,Chicago
1145 W Wilson Ave Chicago IL 60640,41.964526,-87.659001,Chicago
500 N Sacramento Blvd Chicago IL 60612,41.890641,-87.702801,Chicago
3424 S State St Chicago IL 60616,41.832222,-87.627376,Chicago
1434 N Parkside Ave Chicago IL 60651,41.90595,-87.767856,Chicago
211 S Laflin St Chicago IL 60607,41.878251,-87.663656,Chicago
2728 S Kostner Ave Chicago IL 60623,41.841751,-87.735173,Chicago
10327 RYLIE RD DALLAS TX 75217,32.692775,-96.643487,Dallas
8225 BRUTON RD DALLAS TX 75217,32.749138,-96.678944,Dallas
2324 S VERNON AVE DALLAS TX 75224,32.723427,-96.836258,Dallas
7817 MILITARY PKWY DALLAS TX 75227,32.771454,-96.685986,Dallas
5505 S POLK ST DALLAS TX 75232,32.67926,-96.841641,Dallas
618 W WHEATLAND RD DALLAS TX 75116,32.736212,-96.784359,Dallas
12300 PLEASANT VLY DR DALLAS TX 75243,32.915071,-96.722957,Dallas
8410 SAN LEANDRO DR DALLAS TX 75218,32.813396,-96.70921,Dallas
4001 CAPITOL AVE DALLAS TX 75204,32.807833,-96.787998,Dallas
3831 N PRAIRIE CREEK DALLAS TX 75227,32.770323,-96.666802,Dallas
5201 CELESTIAL RD DALLAS TX 75204,32.947758,-96.817908,Dallas
8915 GREENMOUND AVE DALLAS TX 75227,32.752193,-96.669397,Dallas
3901 MEREDITH AVE DALLAS TX 75211,32.743049,-96.885131,Dallas
1300 N JUSTIN AVE DALLAS TX 75211,32.759419,-96.90975,Dallas
5606 WAYSIDE DR BOX 16 DALLAS TX 75235,32.736212,-96.784359,Dallas
3600 CORNELL AVE DALLAS TX 75205,32.83403,-96.791746,Dallas
7131 MIDBURY DR DALLAS TX 75230,32.902339,-96.782848,Dallas
1120 S RAVINIA DR DALLAS TX 75211,32.732803,-96.8681,Dallas
5940 HOLLIS AVE DALLAS TX 75227,32.767635,-96.720288,Dallas
12600 AUDELIA DALLAS TX 75243,32.919598,-96.715214,Dallas
650 HOLCOMB RD DALLAS TX 75217,32.721926,-96.672628,Dallas
3030 STAG DALLAS TX 75241,32.691391,-96.765322,Dallas
1111 W KIEST BLVD DALLAS TX 75224,32.706844,-96.841984,Dallas
3313 S BECKLEY AVE BOX 187 DALLAS TX 75224,32.736212,-96.784359,Dallas
3313 S BECKLEY AVE BLDG E DALLAS TX 75224,32.736212,-96.784359,Dallas
2444 TELEGRAPH AVE DALLAS TX 75228,32.800714,-96.706951,Dallas
4200 MCKINNEY AVE DALLAS TX 75205,32.816383,-96.789915,Dallas
6920 MEADOW RD DALLAS TX 75230,32.886266,-96.784844,Dallas
2801 PARK ROW AVE DALLAS TX 75215,32.771462,-96.770517,Dallas
1830 GOLDWOOD DR DALLAS TX 75232,32.656265,-96.847372,Dallas
201 N ADAMS AVE DALLAS TX 75208,32.74682,-96.831177,Dallas
2501 FLORA ST DALLAS TX 75201,32.791743,-96.796968,Dallas
3000 MARYLAND AVE DALLAS TX 75216,32.708548,-96.812098,Dallas
7643 LA MANGA DR DALLAS TX 75248,32.971101,-96.776292,Dallas
4300 SOUTHERN AVE DALLAS TX 75205,32.836085,-96.808691,Dallas
6767 BRENTFIELD DR DALLAS TX 75248,32.975184,-96.790762,Dallas
2101 MILLMAR DR DALLAS TX 75228,32.827853,-96.683166,Dallas
6211 E GRAND AVE DALLAS TX 75223,32.798694,-96.742821,Dallas
3002 ST AUGUSTINE RD DALLAS TX 75227,32.763454,-96.655963,Dallas
1952 BAYSIDE ST DALLAS TX 75212,32.787891,-96.852717,Dallas
1966 INWOOD RD DALLAS TX 75235,32.813485,-96.845933,Dallas
13900 MAHAM RD DALLAS TX 75240,32.937651,-96.759527,Dallas
2100 N FAROLA DR DALLAS TX 75228,32.845395,-96.675253,Dallas
2020 MOUSER ST DALLAS TX 75203,32.737389,-96.792806,Dallas
4510 W JEFFERSON BLVD DALLAS TX 75211,32.736297,-96.895283,Dallas
1710 N CARROLL DALLAS TX 75204,32.803803,-96.780577,Dallas
12701 TEMPLETON TRL DALLAS TX 75234,32.918063,-96.865785,Dallas
10910 FERGUSON RD DALLAS TX 75228,32.844388,-96.660776,Dallas
7095 W WHEATLAND RD DALLAS TX 75249,32.736212,-96.784359,Dallas
2425 PINE ST DALLAS TX 75215,32.75649,-96.762148,Dallas
912 S ERVAY ST DALLAS TX 75201,32.775211,-96.793428,Dallas
8441 FOX CREEK TRL DALLAS TX 75249,32.652662,-96.9742,Dallas
4010 IDAHO AVE DALLAS TX 75216,32.694726,-96.81094,Dallas
3031 S BECKLEY AVE DALLAS TX 75224,32.708579,-96.8239,Dallas
2701 RANCH TRAIL DALLAS TX 75019,32.927282,-96.981793,Dallas
9339 S POLK ST DALLAS TX 75232,32.634592,-96.840754,Dallas
1673 TERRE COLONY DR DALLAS TX 75212,32.736212,-96.784359,Dallas
1673 TERRE COLONY DALLAS TX 75212,32.772107,-96.868809,Dallas
2600 LONE STAR DR STE 5 DALLAS TX 75212,32.768751,-96.868178,Dallas
3531 N WESTMORELAND RD DALLAS TX 75212,32.785035,-96.875365,Dallas
3801 HERSCHEL AVE DALLAS TX 75219,32.821129,-96.809845,Dallas
5314 ABRAMS RD DALLAS TX 75214,32.851638,-96.751515,Dallas
3815 S FRANKLIN ST DALLAS TX 75233,32.69655,-96.861777,Dallas
3200 KINKAID DR DALLAS TX 75220,32.876491,-96.869228,Dallas
1819 W WHEATLAND RD DALLAS TX 75232,32.649869,-96.847825,Dallas
14040 ROLLING HILLS LN DALLAS TX 75240,32.93427,-96.763634,Dallas
9400 N CENTRAL EXPY DALLAS TX 75231,32.876905,-96.76768,Dallas
3837 SIMPSON STUART RD DALLAS TX 75241,32.675269,-96.758653,Dallas
1817 WARREN AVE DALLAS TX 75215,32.760972,-96.773027,Dallas
701 ELM ST 1ST FLOOR DALLAS TX 75202,32.780212,-96.806163,Dallas
1673 TERRE COLONY COURT DALLAS TX 75212,32.772107,-96.868809,Dallas
7044 HODDE ST DALLAS TX 75217,32.720735,-96.702835,Dallas
3939 VLY VIEW LN BLDG G DALLAS TX 75244,32.736212,-96.784359,Dallas
6211 E GRAND BLVD DALLAS TX 75223,32.736212,-96.784359,Dallas
10210 TEAGARDEN DALLAS TX 75217,32.675025,-96.645834,Dallas
3700 ROSS AVE DALLAS TX 75204,32.796954,-96.786218,Dallas
4918 HOVENKAMP DR DALLAS TX 75227,32.785334,-96.706505,Dallas
7420 LA VISTA DALLAS TX 75204,32.806342,-96.731679,Dallas
9560 HIGHFIELD DR DALLAS TX 75227,32.754757,-96.658569,Dallas
2611 HEALEY DR DALLAS TX 75228,32.825682,-96.670163,Dallas
4500 BERNAL DR DALLAS TX 75212,32.786926,-96.893653,Dallas
3313 S BECKLEY AVE BLDG E DALLAS TX 75224,32.736212,-96.784359,Dallas
2914 CUMMINGS ST DALLAS TX 75216,32.697713,-96.773224,Dallas
7502 FAIR OAKS AVE DALLAS TX 75231,32.875984,-96.750956,Dallas
2221 LUCAS DR DALLAS TX 75219,32.808275,-96.827587,Dallas
3453 FLAIR DR DALLAS TX 75229,32.904353,-96.861111,Dallas
12532 NUESTRA DR DALLAS TX 75230,32.919418,-96.809873,Dallas
3033 MERRELL RD DALLAS TX 75229,32.888981,-96.874622,Dallas
225 S MARSALIS DALLAS TX 75203,32.745785,-96.816579,Dallas
9663 FOREST LN DALLAS TX 75243,32.911571,-96.723376,Dallas
9373 WHITEHURST DR DALLAS TX 75243,32.902011,-96.73916,Dallas
10330 BUNCHBERRY DR DALLAS TX 75243,32.921355,-96.706461,Dallas
9815 BROCKBANK DALLAS TX 75220,32.872921,-96.876434,Dallas
5000 BERRIDGE LN DALLAS TX 75227,32.784662,-96.692063,Dallas
7706 OSAGE PLAZA PKWY DALLAS TX 75252,32.993346,-96.772367,Dallas
525 BONNIE VIEW RD DALLAS TX 75203,32.74182,-96.79614,Dallas
226 N JIM MILLER RD DALLAS TX 75227,32.715615,-96.698595,Dallas
7101 W WHEATLAND RD DALLAS TX 75249,32.649171,-96.947599,Dallas
5220 NOMAS ST DALLAS TX 75212,32.781515,-96.907908,Dallas
6103 UNIVERISTY HILLS BLVD DALLAS TX 75241,32.736212,-96.784359,Dallas
1015 E WHEATLAND RD DALLAS TX 75241,32.649772,-96.809015,Dallas
6901 S WESTMORELAND RD DALLAS TX 75237,32.664432,-96.882303,Dallas
2911 DELMAR AVE DALLAS TX 75206,32.824525,-96.766541,Dallas
6501 ROYAL LN DALLAS TX 75230,32.895931,-96.791031,Dallas
3101 RAYDELL PL DALLAS TX 75211,32.742866,-96.872486,Dallas
1811 GROSS RD DALLAS TX 75228,32.81662,-96.683441,Dallas
337 PLEASANT VISTA DR DALLAS TX 75217,32.717194,-96.64261,Dallas
2602 W ILLINOIS AVE DALLAS TX 75262,32.719711,-96.863428,Dallas
2602 W ILLINOIS AVE DALLAS TX 75233,32.719711,-96.863428,Dallas
2602 W ILLINOIS AVE DALLAS TX 75233,32.719711,-96.863428,Dallas
2602 W ILLINOIS AVE DALLAS TX 75233,32.719711,-96.863428,Dallas
9733 OLD SEAGOVILLE RD DALLAS TX 75217,32.710837,-96.654659,Dallas
4203 S LANCASTER RD DALLAS TX 75216,32.697215,-96.795734,Dallas
4401 S 2ND AVE DALLAS TX 75210,32.763392,-96.748726,Dallas
2120 KEATS DR DALLAS TX 75211,32.721922,-96.881244,Dallas
8301 TOWNS ST DALLAS TX 75243,32.917254,-96.759661,Dallas
8120 W CAMP WISDOM RD DALLAS TX 75249,32.660787,-96.968403,Dallas
8080 W PRESIDENT GEORGE BUSH HWY DALLAS TX 75252,32.736212,-96.784359,Dallas
11995 FORESTGATE DR DALLAS TX 75243,32.911408,-96.704716,Dallas
1678 CHENAULT DALLAS TX 75228,32.801677,-96.686603,Dallas
2121 S MARSALIS AVE DALLAS TX 75216,32.722099,-96.815159,Dallas
3959 NORTHAVEN RD DALLAS TX 75229,32.90345,-96.845913,Dallas
4747 VETERANS DR DALLAS TX 75216,32.693074,-96.783881,Dallas
700 E 8TH ST DALLAS TX 75203,32.749683,-96.813858,Dallas
6610 LAKE JUNE RD DALLAS TX 75217,32.733087,-96.706944,Dallas
5314 BOAZ ST DALLAS TX 75209,32.847988,-96.820184,Dallas
2911 NORTHAVEN RD DALLAS TX 75229,32.904664,-96.879398,Dallas
4220 EMERSON AVE DALLAS TX 75205,32.847927,-96.806543,Dallas
3555 GRANADA AVE DALLAS TX 75205,32.840403,-96.790493,Dallas
9924 HILLCREST RD DALLAS TX 75230,32.882548,-96.784238,Dallas
1144 N MADISON AVE DALLAS TX 75208,32.756862,-96.825057,Dallas
912 S ERVAY STE 309 DALLAS TX 75201,32.736212,-96.784359,Dallas
3920 CARUTH BLVD DALLAS TX 75225,32.859563,-96.80034,Dallas
4550 WORTH ST DALLAS TX 75246,32.795022,-96.770545,Dallas
2211 CADDO ST DALLAS TX 75204,32.801592,-96.789586,Dallas
4800 ROSS AVE DALLAS TX 75204,32.805193,-96.776295,Dallas
8225 BRUTON RD DALLAS TX 75217,32.749138,-96.678944,Dallas
8225 BRUTON RD DALLAS TX 75217,32.749138,-96.678944,Dallas
1718 ROBERT B CULLUM BLVD DALLAS TX 75210,32.774356,-96.760884,Dallas
6116 REIGER AVE DALLAS TX 75214,32.806531,-96.74941,Dallas
3722 BLACK OAK DR DALLAS TX 75241,32.679485,-96.76249,Dallas
3033 TIPS BLVD DALLAS TX 75216,32.721989,-96.774128,Dallas
7000 HOLLY HILL DR DALLAS TX 75231,32.736212,-96.784359,Dallas
330 N MARSALIS AVE DALLAS TX 75203,32.752161,-96.814751,Dallas
