,Housing Price,City,Longitude,Latitude,SQ Ft,Housing Price/SQ Ft,Norm Price,dist_hospitals,dist_gym,dist_cemetary,dist_parks,dist_beaches,dist_shopping,dist_grocery,dist_resturant,dist_golf,dist_school
2259,0.10278303451840394,Dallas,32.988128,-96.823673,7254.0,536.9451337193273,0.27076869564549266,18334.95055493969,18330.819577099912,18325.460600824776,18326.45329501243,18335.37720436492,18327.833432994365,18327.97909084968,18320.021057731592,18325.88516912927,18319.309172624442
2260,0.029000912692099083,Dallas,33.001214,-96.805361,3877.0,283.4665978849626,0.13042451050034304,18334.583365071052,18330.451103705345,18325.091489568375,18326.0838966759,18335.0134577261,18327.464683208364,18327.61036726142,18319.652424488413,18325.515108604006,18318.940353570368
2261,0.009367901734026546,Dallas,33.007588,-96.841908,1416.0,250.70621468926555,0.11228597553718017,18337.616079027255,18333.485052211323,18328.126051263032,18329.118734274907,18338.04285541417,18330.498897441645,18330.6445563095,18322.68652667808,18328.550582441665,18321.974634390484
2262,0.02203436041665399,Dallas,33.005824,-96.807435,3730.0,223.86058981233245,0.09742228171133493,18335.056195997917,18330.92383120601,18325.564165609958,18326.556549541772,18335.48656528538,18327.93738841685,18328.08307458329,18320.12513910334,18325.987707981796,18319.41305319584
2263,0.01688861157683659,Dallas,32.998891,-96.832389,3315.0,193.06184012066365,0.08036984997490115,18336.328072165117,18332.197011223714,18326.8379934747,18327.830668960134,18336.75494220492,18329.210849161056,18329.356508719302,18321.398481468652,18327.26249984717,18320.68658428392
2264,0.011215093625243047,Dallas,32.997598,-96.80273,1836.0,231.4814814814815,0.10164176257532839,18334.14155812035,18330.009336804753,18324.649742626716,18325.64215873005,18334.57154408118,18327.02292495142,18327.168608184857,18319.210662583926,18325.07339143647,18318.498597479032
2265,0.026256513310863136,Dallas,32.988323,-96.808636,4247.0,234.28302331057216,0.10319290024408431,18333.902171152982,18329.77057025491,18324.41128444645,18325.40383935326,18334.330493431673,18326.784292015673,18326.92996258401,18318.971973293243,18324.835392250447,18318.259998017576
2266,0.02071493763721363,Dallas,33.000686,-96.798913,2746.0,285.8703568827385,0.13175540661238552,18334.09055976952,18329.958056191655,18324.598321742862,18325.590674707888,18334.52130290735,18326.971583559243,18327.1172725539,18319.15934683678,18325.021761780794,18318.447240869118
2267,0.014513650573843944,Dallas,33.002262,-96.789122,2544.0,216.19496855345912,0.09317803528760259,18333.51060519441,18329.377636703473,18324.017671282018,18325.009920290326,18333.942596310335,18326.39106398701,18326.536762468462,18318.578869506953,18324.44076761487,18317.86669625128
2268,0.030346723927128248,Dallas,32.998851,-96.820605,5208.0,220.81413210445467,0.09573554076822545,18335.492841292227,18331.361299994758,18326.002043609926,18326.994611716847,18335.92100108813,18328.375034521017,18328.520703880426,18320.56271041911,18326.426194961587,18319.850743718533
2269,0.0058054602295375774,Dallas,33.000891,-96.826744,950.0,231.57894736842104,0.10169572679141856,18336.070882056778,18331.93950854479,18326.58033547766,18327.572941067974,18336.49859087381,18328.953279178913,18329.098945116228,18321.140939855013,18327.00461074006,18320.42899742622
2270,0.030346723927128248,Dallas,32.997314,-96.819174,3834.0,299.94783515910274,0.13954972423021292,18335.282964258673,18331.15142720163,18325.79217295037,18326.784742023217,18335.711113027388,18328.165162650246,18328.31083192209,18320.35283815905,18326.216327509446,18319.640872079453
2271,0.008444279399962706,Dallas,32.996729,-96.839634,1378.0,232.2198838896952,0.10205059594636257,18336.68683926511,18332.556162944213,18327.19733631401,18328.190097800136,18337.112677126017,18329.57008369933,18329.715735408223,18321.757681109906,18327.622127050756,18321.045839597045
2272,0.013194201405947997,Dallas,33.006641,-96.833341,2521.0,198.33359777865925,0.08328867909926362,18336.943884596443,18332.812546076148,18327.45339029152,18328.446003636596,18337.371498120792,18329.826324207737,18329.971989434987,18322.01398172484,18327.877691141275,18321.30204433257
2273,0.05145748839817398,Dallas,32.900563,-96.763399,2750.0,709.0909090909091,0.3660811389305988,18324.494944219292,18320.365078276915,18315.006655950412,18315.999599701518,18324.918628743548,18317.379174101072,18317.524809209128,18309.566697757466,18315.43205019131,18308.854973980142
2274,0.0039054914271434613,Dallas,32.746341,-96.807419,2208.0,67.02898550724638,0.010588879274504848,18316.695365718613,18312.573609736803,18307.219220390114,18308.213978092677,18317.097315365187,18309.589453264216,18309.73492276725,18301.776243777327,18307.650614550632,18301.065694437068
2275,0.019791341691605378,Dallas,32.845044,-96.748893,1870.0,401.06951871657753,0.195538055678731,18319.541077460057,18315.41288771437,18310.05529919636,18311.04861823109,18319.960274750774,18312.427344806012,18312.572945673055,18304.614716472333,18310.48193482062,18303.903235539354
2276,0.02108437601545693,Dallas,32.841053,-96.827749,1540.0,518.8311688311688,0.2607394849527276,18324.831478178417,18320.706678553295,18315.3507747654,18316.344851396785,18325.2415755202,18317.72186580067,18317.86739748409,18309.908931003294,18315.77991565066,18309.19794071633
2277,0.012666458682627443,Dallas,32.779264,-96.832932,1120.0,428.57142857142856,0.21076511668336204,18320.82748811788,18316.705428529123,18311.350887688805,18312.345577185097,18321.230244977738,18313.721206438368,18313.86668216021,18305.908024388922,18311.782055971176,18305.197430950902
2278,0.015806684897695496,Dallas,32.809544,-96.782354,1677.0,357.185450208706,0.17124063808746143,18319.393976097817,18315.268607895538,18309.91242209496,18310.906372056703,18319.805607088845,18312.28367286869,18312.42921613381,18304.470789319443,18310.341144372687,18303.75971689636
2279,0.01147897818113112,Dallas,32.810172,-96.764268,1030.0,422.33009708737865,0.2073094608485732,18318.160173969358,18314.034039865717,18308.67747343633,18309.671252253618,18318.573860845798,18311.048939872006,18311.19449876732,18303.236125517164,18309.10562975242,18302.524942247295
2280,0.014513650573843944,Dallas,32.746049,-96.833442,4572.0,120.29746281714786,0.04008218929924852,18318.514683132496,18314.394003943424,18309.040149861623,18310.035148088464,18318.913742698383,18311.41007948763,18311.555527013672,18303.59677307681,18309.472339536213,18302.88637957983
2281,0.005800182538419817,Dallas,32.696934,-96.900006,1030.0,213.39805825242718,0.09162946197021961,18319.75014415942,18315.63419923341,18310.28269976302,18311.27875581389,18320.136509581225,18312.651295423682,18312.796646284824,18304.837563739424,18310.71838888492,18304.127855671082
2282,0.011347035903187084,Dallas,32.797093,-96.746904,1662.0,258.7244283995187,0.11672544283085459,18316.00769478799,18311.88138501462,18306.52473151838,18307.51847123523,18316.42185630797,18308.896247267076,18309.04180973833,18301.083448750982,18306.95275865394,18300.37224012022
2283,0.0021110764471045738,Dallas,32.745866,-96.756407,1670.0,47.90419161676647,0.0,18313.055482350563,18308.93165794397,18303.576240513896,18304.570536146945,18313.462984138532,18305.947055854405,18306.092567570842,18298.134032783953,18304.00610650985,18297.423184090545
2284,0.0121386895708513,Dallas,32.850495,-96.836163,859.0,535.5064027939464,0.26997210938346045,18326.094118065255,18321.969276481253,18316.613351674292,18317.607418820047,18326.504325834885,18318.984454632126,18319.12998717825,18311.171523649577,18317.042461105342,18310.46052724502
2285,0.05013806561873363,Dallas,32.797119,-96.80811,2408.0,789.0365448504983,0.4103448674930918,18320.335560380554,18316.211754518597,18310.85634540163,18311.850644575814,18320.74300040552,18313.22715610593,18313.37266747887,18305.414131509624,18311.286222645114,18304.703285254844
2286,0.02361766775198242,Dallas,32.675333,-96.67095,1276.0,701.41065830721,0.3618287925360584,18302.025693272884,18297.90125740339,18292.545537320148,18293.53969717086,18302.434852924773,18294.91652403396,18295.062048180916,18287.103555929192,18292.97495491208,18286.392619079645
2287,0.00923595945608251,Dallas,32.825093,-96.836268,858.0,407.9254079254079,0.19933397544484274,18324.304687820546,18320.180889553565,18314.825483718396,18315.819784261035,18324.712100921606,18317.196292603556,18317.34180384056,18309.3832674023,18315.255365234752,18308.672422112923
2288,0.02361766775198242,Dallas,32.779936,-96.807527,2522.0,354.87708168120537,0.1699625570896349,18319.078977894314,18314.95585130413,18309.60078010245,18310.595231231964,18319.484598603492,18311.971399331294,18312.116896829757,18304.15831343255,18310.031160040344,18303.447565567978
2289,0.013191588948844705,Dallas,32.79768,-96.771722,3470.0,144.06340057636888,0.05324074395970205,18317.803228445733,18313.67791049569,18308.321749877843,18309.31571120715,18318.214727311566,18310.692986366317,18310.838528597833,18302.88009824468,18308.750509854613,18302.16903315102
2290,0.043540951721531836,Dallas,32.802519,-96.759806,4860.0,339.5061728395062,0.16145210207525737,18317.303394112085,18313.177390464916,18307.820889000042,18308.814697057776,18317.716732568115,18310.192318616133,18310.337874844023,18302.37949245069,18308.249142079203,18301.66832809746
2291,0.2056980113147519,Dallas,32.889238,-96.819527,12731.0,612.2849736862776,0.31248232009232496,18327.659367745116,18323.532261366057,18318.175210393052,18319.16877101774,18328.075646266505,18320.54695148561,18320.692530275577,18312.73422525595,18318.60264447756,18312.022900898257
2292,0.15701131075340266,Dallas,32.877721,-96.810659,12928.0,460.24133663366337,0.22829988516380068,18326.21781379025,18322.090815470965,18316.73381839726,18317.72740330488,18326.63380490527,18319.105528933564,18319.251105510586,18311.292792898337,18317.161332883144,18310.58148423426
2293,0.006597087508746204,Dallas,32.749177,-96.765559,2106.0,118.70797720797721,0.039202134260723415,18313.936621703564,18309.81303639912,18304.45773774777,18305.452086759797,18314.343480902597,18306.828485796916,18306.973992635983,18299.015441170824,18304.88778024464,18298.30462706571
2294,0.1979134169160538,Dallas,32.974057,-96.806131,12180.0,615.7635467980296,0.31440831160568794,18332.715425307262,18328.584304662356,18323.22525768909,18324.21792011947,18333.14246143958,18325.598129899932,18325.7437906595,18317.785767553178,18323.649721121787,18317.073861846613
2295,0.006594475051642912,Dallas,32.754689,-96.76949,1517.0,164.73302570863547,0.06468495436156119,18314.60437627416,18310.480726261078,18305.12539535123,18306.119729842023,18315.011407878857,18307.496161684885,18307.641669848294,18299.683122910385,18305.555389774592,18298.9722994139
2296,0.006597113897201793,Dallas,32.781037,-96.74954,1932.0,129.39958592132504,0.0451217878038782,18315.058071624826,18310.932526704884,18305.576253584677,18306.570164395307,18315.470183666614,18307.947553791673,18308.093100643662,18300.134686121775,18306.004846650336,18299.42358825981
2297,0.006597087508746204,Dallas,32.754827,-96.757186,1794.0,139.35284280936455,0.05063263598238056,18313.744398981435,18309.620239678316,18304.2646556447,18305.258876351487,18314.152797634848,18306.635565390767,18306.781083947877,18298.822572558045,18304.694273771674,18298.111675353815
2298,0.01081926679141094,Dallas,32.781612,-96.79958,1920.0,213.54166666666666,0.09170897405123303,18318.63573723952,18314.51221686117,18309.156949907283,18310.15131304333,18319.042414575862,18311.527680044415,18311.673185580585,18303.714629656155,18309.58703882099,18303.003824792282
2299,0.010423439957578834,Dallas,32.75487,-96.840599,1309.0,301.75706646294884,0.14055144649534113,18319.644501540333,18315.5237540799,18310.169865904656,18311.16484877885,18320.043742282967,18312.539814858377,18312.68526378384,18304.726514615446,18310.60200472117,18304.01611119543
2300,0.009499844011970581,Dallas,32.867756,-96.802338,1389.0,259.1792656587473,0.11697727387568041,18324.924726882862,18320.797795560742,18315.440831954566,18316.434431950664,18325.340540466037,18317.812523513658,18317.95809871673,18309.9997813913,18315.868396424292,18309.28848247078
2301,0.04289741645508759,Dallas,32.904784,-96.762103,5030.0,323.1834990059642,0.1524146806185727,18324.702124390693,18320.57203288083,18315.213498411424,18316.206391694705,18325.126413546124,18317.586080112997,18317.73171982657,18309.773624229165,18315.638725746925,18309.061867787783
2302,0.011874673072685284,Dallas,32.824799,-96.83661,1020.0,441.171568627451,0.21774147222785187,18324.308067685466,18320.184295436742,18314.828902538127,18315.823208897,18324.71541101505,18317.199704093422,18317.345214799247,18309.386676544527,18315.25880329209,18308.67583502205
2303,0.017396061577809353,Dallas,32.77544,-96.843607,1933.0,341.03983445421625,0.16230124888327557,18321.31179767926,18317.190331334907,18311.83608544663,18312.830907505075,18321.71296311437,18314.206237087365,18314.351700698957,18306.393001604894,18312.267692192192,18305.682494043824
2304,0.018008801516581453,Dallas,32.77544,-96.84381,2341.0,291.52071764203333,0.13488385799754557,18321.32615054393,18317.204692504598,18311.85045074458,18312.84527465813,18321.727293687887,18314.220600046487,18314.36606348858,18306.407363816328,18312.282063625695,18305.69685745722
2305,0.009895670845802689,Dallas,32.763826,-96.868345,1904.0,196.95378151260505,0.08252471228498495,18322.239732703,18318.11975371912,18312.766247404874,18313.761401815613,18322.636908796183,18315.13598003675,18315.281413283756,18307.322610695956,18313.198953498082,18306.61231845365
2306,0.011874805014963227,Dallas,32.824407,-96.837067,1292.0,348.297213622291,0.16631946274221307,18324.312645032314,18320.18890751553,18314.833531886034,18315.82784600902,18324.719895223494,18317.20432365664,18317.34983365339,18309.391292973945,18315.26345832035,18308.68045647994
2307,0.006834609997501058,Dallas,32.821228,-96.67266,1188.0,218.013468013468,0.09418488907923335,18312.46963738499,18308.33930053679,18302.98064564845,18303.973485073755,18312.894604764377,18305.3532954648,18305.498940127498,18297.54086158479,18303.405695663692,18296.829070037275
2308,0.0042221265057535585,Dallas,32.907794,-96.718742,983.0,162.76602238046794,0.06359587800895886,18321.85216233774,18317.7201730549,18312.360695721545,18313.353164749235,18322.281546230904,18314.733811705482,18314.87949014355,18306.921528010032,18312.78452031836,18306.20949691231
2309,0.04328738505177899,Dallas,32.904402,-96.762056,4627.0,354.5258266695483,0.1697680767237653,18324.671767940734,18320.54169012106,18315.183162460027,18316.17605880781,18325.096020429002,18317.555740303134,18317.701379737104,18309.743283177086,18315.608399931443,18309.031528718755
2310,0.007650013275195199,Dallas,32.75154,-96.81883,1550.0,187.03225806451613,0.07703143405084517,18317.869820208354,18313.748318352005,18308.394055233006,18309.388869639737,18318.271086547713,18310.764216601245,18310.90968092131,18302.95098424756,18308.82563688755,18302.24047166133
2311,0.006465171619257757,Dallas,32.657359,-96.765473,1526.0,160.55045871559633,0.06236918054457555,18307.437242562937,18303.317413645884,18297.963983813304,18298.959172992014,18307.834040799688,18300.33367296326,18300.479103074667,18292.52028982469,18298.39680586667,18291.810019811594
2312,0.007913897831083271,Dallas,32.736182,-96.850069,1568.0,191.2627551020408,0.07937374543250134,18318.992738282595,18314.873143325745,18309.519828410223,18310.515068915545,18319.38889014947,18311.889452570987,18312.03487796103,18304.07604862458,18309.952819517104,18303.3658120946
2313,0.014170600651189452,Dallas,32.855056,-96.750525,1877.0,286.0948321790091,0.13187969249101666,18320.36487591407,18316.236343544842,18310.878584608665,18311.87182695297,18320.78499070929,18313.250726795468,18313.396334660778,18305.438129508853,18311.304966558426,18304.726598943325
2314,0.01715249613272466,Dallas,32.746997,-96.826286,2148.0,302.6070763500931,0.14102207389810684,18318.075733918307,18313.954723120627,18308.60070418013,18309.595628327257,18318.475683299817,18310.970727205422,18311.11618150014,18303.15745063671,18309.032648831315,18302.44700914207
2315,0.00783737130987573,Dallas,32.751225,-96.863789,1459.0,203.564084989719,0.08618465789735791,18321.026582422197,18316.906932891783,18311.553590580454,18312.548818720585,18321.42287724054,18313.92323028311,18314.068656797288,18306.109831285572,18311.98654065238,18305.39958678514
2316,0.008969436054635557,Dallas,32.792419,-96.861527,1546.0,219.85769728331178,0.09520598876818763,18323.77952321547,18319.658095097984,18314.303867912142,18315.298698310045,18324.180582079043,18316.674008981616,18316.81947182461,18308.860770106232,18314.735502086016,18308.15026799639
2317,0.022416993022691692,Dallas,32.91235719,-96.73074331,2414.0,351.90555095277546,0.16831730118130908,18323.022882529196,18318.891198007666,18313.531871991923,18314.524409095327,18323.451447062813,18315.90490223617,18316.05057445908,18308.092590885986,18313.955921619356,18307.38060387071
2318,0.012191466482028913,Dallas,32.853115,-96.749843,1605.0,287.85046728971963,0.13285173999876262,18320.17933399882,18316.05085308583,18310.693119751053,18311.68637361822,18320.599311101883,18313.065247428694,18313.21085424269,18305.252645477536,18311.11953981957,18304.541122368057
2319,0.0989435142302325,Dallas,32.839531,-96.822752,6329.0,592.4316637699478,0.3014900812683556,18324.370618312267,18320.245676501232,18314.889702076624,18315.88374695722,18324.781097690186,18317.260833131128,18317.40636771517,18309.447911165553,18315.31873797609,18308.736900308126
